distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,29.485380399986752,None,-0.09166667,-0.062037036,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,,,,,,,,36.91247345998708,None,None,-0.16296296,-0.39444444,0,0,0,1.0080357999977423,None,78.82446039999195,None,78.82446039999195,None,-0.13518518,-0.09537037,0,0,0,0.01284645999839995,None,81.88068249999196,None,81.88068249999196,None,83.89118419999431,None,83.89118419999431,None,prac,k,k,1,1.4303673999966122,85.93935259999125,None,None,0,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5133594999933848,88.36164979999012,None,None,1,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5104317999939667,90.87408869998762,None,None,1,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5065772000089055,93.38153779999993,None,None,1,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5098190999997314,95.88956469998811,None,None,1,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.502190100000007,98.39350559999002,None,None,1,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7706557000055909,100.89749089999532,None,None,0,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.504296200000681,102.68007529999886,None,None,1,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5099003999930574,105.17845579999266,None,None,1,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.1652344000031007,107.68995649999124,None,None,0,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4990319999924395,109.86415849998593,None,None,1,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0469287000014447,112.35363979999966,None,None,0,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4989485000114655,114.40435539999453,None,None,1,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4973348999919835,116.90682949998882,None,None,1,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7737492000014754,119.4055520999973,None,None,0,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9558223000058206,121.1917628999945,None,None,0,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5055318999948213,123.13372259998869,None,None,1,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7751575000002049,125.64771579999069,None,None,0,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.530679000003147,127.42090539999481,None,None,0,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5075255999981891,130.98768479999853,None,None,1,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.5877298999985214,133.49597919998632,None,None,0,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5142754999978933,135.08309299999382,None,None,1,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499994500001776,137.59837289999996,None,None,1,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,0.7971126000047661,140.10071419998712,None,None,1,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4970463999925414,142.91957949999778,None,None,1,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4979689000028884,145.4191240999935,None,None,1,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0536283000110416,147.91402939999534,None,None,0,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5027111999952467,149.97297909999907,None,None,1,,,,,,,,,,,,,,226,25,Male,2022-05-26_10h36.04.537,Main,2022.1.1,59.9179124591709,
