distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,36.15570430003572,None,-0.34814814,0.024074074,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,,,,,,,,43.25967427999713,None,None,-0.22037037,-0.38981482,0,0,0,1.0023289797827601,None,102.3638955000788,None,102.3638955000788,None,-0.12222222,-0.06759259,0,0,0,0.013407379854470491,None,103.80393240007106,None,103.80393240007106,None,105.8101963000372,None,105.8101963000372,None,prac,None,None,1,1.510765300015919,107.8369807000272,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4972814999055117,110.31597970006987,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.237478299997747,112.8152681000065,None,None,0,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,15.41516119998414,115.05137580004521,None,None,0,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.2911085000960156,132.5115998000838,None,None,0,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,4.556501799961552,134.80202140007168,None,None,0,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5014117999235168,141.36189310008194,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4980554999783635,143.86483269999735,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.4544084999943152,146.36395280004945,None,None,0,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4929974001133814,148.8174676001072,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.7523579000262544,151.314177100081,None,None,0,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5030673999572173,155.079170800047,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4982077999738976,157.58370410010684,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4986875000176951,160.083754900028,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4986360999755561,162.5839474000968,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4987866999581456,165.08440360007808,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8195698999334127,167.5835272000404,None,None,0,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4931125999428332,169.40255290002096,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4984406000003219,171.89873510005418,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.103747499990277,174.3985493000364,None,None,0,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4931233000243083,176.50110800005496,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4985984000377357,178.99860610009637,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8873316999524832,181.4985465001082,None,None,0,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9152481999481097,183.38461629999802,None,None,0,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8489748999709263,185.30166500003543,None,None,0,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.073481100029312,187.15192690002732,None,None,0,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5020577000686899,189.22968290001154,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4986468000570312,191.7334206000669,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
positive,yellow,2,None,k,,,,,1,8,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7202016999945045,194.23323570005596,None,None,0,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
negative,yellow,1,k,None,,,,,1,9,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.493275300017558,195.95295599999372,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
positive,yellow,2,None,k,,,,,1,10,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7213169999886304,198.4504922000924,None,None,0,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
negative,yellow,2,k,None,,,,,1,11,31,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5100785000249743,200.1714807000244,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
negative,red,2,None,None,,,,,1,12,32,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5122299999929965,202.68624810001347,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
positive,red,1,None,None,,,,,1,13,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4974189999047667,205.20140730007552,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
positive,blue,2,k,None,,,,,1,14,34,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4986710000084713,207.6987233000109,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
positive,blue,1,k,None,,,,,1,15,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4985838000429794,210.19954460009467,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
negative,blue,1,None,k,,,,,1,16,36,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8207072999794036,212.69918880006298,None,None,0,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
positive,blue,2,k,None,,,,,1,17,37,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4932058999547735,214.5189533000812,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
positive,blue,1,k,None,,,,,1,18,38,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4988103000214323,217.01604790007696,None,None,1,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
positive,yellow,1,None,k,,,,,1,19,39,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8205493000568822,219.51665340003092,None,None,0,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.36445470002946,None,221.36445470002946,None,0.023148147,0.0055555557,0,0,0,0.012141279992647469,None,,,125,19,Female,2022-05-10_12h52.45.122,Parachute,2022.1.1,59.87299742057007,
