distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,36.59567819998483,None,-0.6462963,-0.2898148,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,21,Female,2022-05-05_09h47.47.670,Parachute,2022.1.1,60.070161944931655,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,,,,,,,,41.7505005499901,None,None,-0.0009259259,-0.4148148,0,0,0,1.0045877999800723,None,98.33571379998466,None,98.33571379998466,None,-0.096296296,-0.085185185,0,0,0,0.013444150012219325,None,101.00630999999703,None,101.00630999999703,None,103.01767169998493,None,103.01767169998493,None,prac,None,None,1,1.5104858999839053,105.04006850000587,None,None,1,,,,,,,,,,,,,,115,21,Female,2022-05-05_09h47.47.670,Parachute,2022.1.1,60.070161944931655,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.497998099977849,107.52795570000308,None,None,1,,,,,,,,,,,,,,115,21,Female,2022-05-05_09h47.47.670,Parachute,2022.1.1,60.070161944931655,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0876944999909028,110.02753299998585,None,None,0,,,,,,,,,,,,,,115,21,Female,2022-05-05_09h47.47.670,Parachute,2022.1.1,60.070161944931655,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0967912999913096,112.11488439998357,None,None,0,,,,,,,,,,,,,,115,21,Female,2022-05-05_09h47.47.670,Parachute,2022.1.1,60.070161944931655,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9999600000155624,114.21325070000603,None,None,0,,,,,,,,,,,,,,115,21,Female,2022-05-05_09h47.47.670,Parachute,2022.1.1,60.070161944931655,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.2149051000014879,116.20718229998602,None,None,0,,,,,,,,,,,,,,115,21,Female,2022-05-05_09h47.47.670,Parachute,2022.1.1,60.070161944931655,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4938458000251558,118.4241924000089,None,None,1,,,,,,,,,,,,,,115,21,Female,2022-05-05_09h47.47.670,Parachute,2022.1.1,60.070161944931655,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4988381000002846,120.92650329999742,None,None,1,,,,,,,,,,,,,,115,21,Female,2022-05-05_09h47.47.670,Parachute,2022.1.1,60.070161944931655,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7839167999918573,123.4194382999849,None,None,0,,,,,,,,,,,,,,115,21,Female,2022-05-05_09h47.47.670,Parachute,2022.1.1,60.070161944931655,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4964597999933176,125.20536900000297,None,None,1,,,,,,,,,,,,,,115,21,Female,2022-05-05_09h47.47.670,Parachute,2022.1.1,60.070161944931655,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8681536999938544,127.70321780000813,None,None,0,,,,,,,,,,,,,,115,21,Female,2022-05-05_09h47.47.670,Parachute,2022.1.1,60.070161944931655,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4956916999944951,129.57304899999872,None,None,1,,,,,,,,,,,,,,115,21,Female,2022-05-05_09h47.47.670,Parachute,2022.1.1,60.070161944931655,
