distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,37.08039800000006,None,0.05648148,-0.24074075,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,20,Female,2022-05-02_15h24.16.191,Main,2022.1.1,60.04967308960723,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,,,,,,,,42.943276429999834,None,None,0.02037037,-0.22037037,0,0,0,1.0110260999995262,None,98.55314210000006,None,98.55314210000006,None,-0.07962963,-0.09537037,0,0,0,0.011450529999819992,None,101.75891820000015,None,101.75891820000015,None,103.76908719999983,None,103.76908719999983,None,prac,k,k,1,6.097978100000091,105.81670020000001,None,None,0,,,,,,,,,,,,,,206,20,Female,2022-05-02_15h24.16.191,Main,2022.1.1,60.04967308960723,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5020221999998284,113.95427029999973,None,None,1,,,,,,,,,,,,,,206,20,Female,2022-05-02_15h24.16.191,Main,2022.1.1,60.04967308960723,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5018229000002066,116.45492920000015,None,None,1,,,,,,,,,,,,,,206,20,Female,2022-05-02_15h24.16.191,Main,2022.1.1,60.04967308960723,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5089862999998331,118.9527508000001,None,None,1,,,,,,,,,,,,,,206,20,Female,2022-05-02_15h24.16.191,Main,2022.1.1,60.04967308960723,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5078155000001061,121.45453279999992,None,None,1,,,,,,,,,,,,,,206,20,Female,2022-05-02_15h24.16.191,Main,2022.1.1,60.04967308960723,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.503519899999901,123.96441879999975,None,None,1,,,,,,,,,,,,,,206,20,Female,2022-05-02_15h24.16.191,Main,2022.1.1,60.04967308960723,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8712484000002405,126.46758910000017,None,None,0,,,,,,,,,,,,,,206,20,Female,2022-05-02_15h24.16.191,Main,2022.1.1,60.04967308960723,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5074225999996997,128.3425075,None,None,1,,,,,,,,,,,,,,206,20,Female,2022-05-02_15h24.16.191,Main,2022.1.1,60.04967308960723,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5087126999997054,130.86151979999977,None,None,1,,,,,,,,,,,,,,206,20,Female,2022-05-02_15h24.16.191,Main,2022.1.1,60.04967308960723,
