distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,34.805695199999946,None,-0.36851853,-0.18703704,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,25,Female,2022-05-13_13h44.44.912,Main,2022.1.1,60.025270638868335,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,,,,,,,,41.32527711000002,None,None,-0.022222223,-0.41574073,0,0,0,1.0148246999999628,None,96.28501470000015,None,96.28501470000015,None,-0.09351852,-0.08611111,0,0,0,0.012991110000029948,None,98.83982140000012,None,98.83982140000012,None,100.85012430000006,None,100.85012430000006,None,prac,k,k,1,1.6366674999999304,102.89344950000009,None,None,0,,,,,,,,,,,,,,216,25,Female,2022-05-13_13h44.44.912,Main,2022.1.1,60.025270638868335,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4993138999998337,106.55078159999994,None,None,1,,,,,,,,,,,,,,216,25,Female,2022-05-13_13h44.44.912,Main,2022.1.1,60.025270638868335,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5130395999999564,109.05078500000013,None,None,1,,,,,,,,,,,,,,216,25,Female,2022-05-13_13h44.44.912,Main,2022.1.1,60.025270638868335,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499873799999932,111.56098450000013,None,None,1,,,,,,,,,,,,,,216,25,Female,2022-05-13_13h44.44.912,Main,2022.1.1,60.025270638868335,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5062925000001997,114.05307330000005,None,None,1,,,,,,,,,,,,,,216,25,Female,2022-05-13_13h44.44.912,Main,2022.1.1,60.025270638868335,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5005023999999594,116.56917300000009,None,None,1,,,,,,,,,,,,,,216,25,Female,2022-05-13_13h44.44.912,Main,2022.1.1,60.025270638868335,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.1940650999999889,119.07273869999995,None,None,0,,,,,,,,,,,,,,216,25,Female,2022-05-13_13h44.44.912,Main,2022.1.1,60.025270638868335,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5024998999999752,121.25914510000007,None,None,1,,,,,,,,,,,,,,216,25,Female,2022-05-13_13h44.44.912,Main,2022.1.1,60.025270638868335,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5107433000000583,123.76339830000006,None,None,1,,,,,,,,,,,,,,216,25,Female,2022-05-13_13h44.44.912,Main,2022.1.1,60.025270638868335,
