distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,31.089511700000003,None,-0.11018518,0.08148148,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,24,Male,2022-04-27_12h49.59.901,Main,2022.1.1,59.98987370933252,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,,,,,,,,39.34184908000002,None,None,0.021296296,-0.2361111,0,0,0,1.0022449000000506,None,96.50154970000017,None,96.50154970000017,None,-0.075,-0.08888889,0,0,0,0.013299780000124883,None,97.98792690000005,None,97.98792690000005,None,99.99991130000012,None,99.99991130000012,None,prac,k,k,1,2.8811133999997764,102.04853860000026,None,None,0,,,,,,,,,,,,,,204,24,Male,2022-04-27_12h49.59.901,Main,2022.1.1,59.98987370933252,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5041469000002508,106.95140040000001,None,None,1,,,,,,,,,,,,,,204,24,Male,2022-04-27_12h49.59.901,Main,2022.1.1,59.98987370933252,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.495662799999991,109.45572939999988,None,None,1,,,,,,,,,,,,,,204,24,Male,2022-04-27_12h49.59.901,Main,2022.1.1,59.98987370933252,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4950071000002936,111.94329080000011,None,None,1,,,,,,,,,,,,,,204,24,Male,2022-04-27_12h49.59.901,Main,2022.1.1,59.98987370933252,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5094428000002154,114.43363250000016,None,None,1,,,,,,,,,,,,,,204,24,Male,2022-04-27_12h49.59.901,Main,2022.1.1,59.98987370933252,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4976961999996092,116.94613240000012,None,None,1,,,,,,,,,,,,,,204,24,Male,2022-04-27_12h49.59.901,Main,2022.1.1,59.98987370933252,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,2.838810100000046,119.45855450000022,None,None,0,,,,,,,,,,,,,,204,24,Male,2022-04-27_12h49.59.901,Main,2022.1.1,59.98987370933252,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498575300000084,124.30487890000018,None,None,1,,,,,,,,,,,,,,204,24,Male,2022-04-27_12h49.59.901,Main,2022.1.1,59.98987370933252,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5032218000001194,126.80029709999985,None,None,1,,,,,,,,,,,,,,204,24,Male,2022-04-27_12h49.59.901,Main,2022.1.1,59.98987370933252,
