distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,35.4184447999578,None,-0.7185185,-0.10925926,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,27,Female,2022-05-23_18h15.36.329,Parachute,2022.1.1,59.76996928418069,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,,,,,,,,40.11224358007312,None,None,0.14907408,0.18333334,0,0,0,1.0108326999470592,None,94.86319940001704,None,94.86319940001704,None,-0.10555556,-0.08425926,0,0,0,0.012428880203515291,None,97.96656850003637,None,97.96656850003637,None,99.98230629996397,None,99.98230629996397,None,prac,None,None,1,1.5105941998772323,102.00053860014305,None,None,1,,,,,,,,,,,,,,131,27,Female,2022-05-23_18h15.36.329,Parachute,2022.1.1,59.76996928418069,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4986515000928193,104.4812980000861,None,None,1,,,,,,,,,,,,,,131,27,Female,2022-05-23_18h15.36.329,Parachute,2022.1.1,59.76996928418069,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,-0.7630469999276102,106.9813562000636,None,None,0,,,,,,,,,,,,,,131,27,Female,2022-05-23_18h15.36.329,Parachute,2022.1.1,59.76996928418069,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,23.718056099954993,110.26474680006504,None,None,0,,,,,,,,,,,,,,131,27,Female,2022-05-23_18h15.36.329,Parachute,2022.1.1,59.76996928418069,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,2.874232100090012,136.003122900147,None,None,0,,,,,,,,,,,,,,131,27,Female,2022-05-23_18h15.36.329,Parachute,2022.1.1,59.76996928418069,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,2.440647700103,140.88079770002514,None,None,0,,,,,,,,,,,,,,131,27,Female,2022-05-23_18h15.36.329,Parachute,2022.1.1,59.76996928418069,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.501569899963215,145.33091240003705,None,None,1,,,,,,,,,,,,,,131,27,Female,2022-05-23_18h15.36.329,Parachute,2022.1.1,59.76996928418069,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4983137999661267,147.8325694000814,None,None,1,,,,,,,,,,,,,,131,27,Female,2022-05-23_18h15.36.329,Parachute,2022.1.1,59.76996928418069,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0199911000672728,150.3394151001703,None,None,0,,,,,,,,,,,,,,131,27,Female,2022-05-23_18h15.36.329,Parachute,2022.1.1,59.76996928418069,
