distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,29.097488399999747,None,0.27962962,-0.011111111,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,24,Male,2022-05-25_10h48.55.666,Main,2022.1.1,59.99167315565334,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,,,,,,,,37.4060488799998,None,None,0.23796296,0.13055556,0,0,0,1.0151609199997438,None,71.80221059999985,None,71.80221059999985,None,-0.07685185,-0.083333336,0,0,0,0.011614579999786656,None,73.3573836999999,None,73.3573836999999,None,75.36976649999997,None,75.36976649999997,None,prac,k,k,1,1.1918401000002632,77.41658049999978,None,None,0,,,,,,,,,,,,,,224,24,Male,2022-05-25_10h48.55.666,Main,2022.1.1,59.99167315565334,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5034359999999651,79.59913599999982,None,None,1,,,,,,,,,,,,,,224,24,Male,2022-05-25_10h48.55.666,Main,2022.1.1,59.99167315565334,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4954852000000756,82.10451689999991,None,None,1,,,,,,,,,,,,,,224,24,Male,2022-05-25_10h48.55.666,Main,2022.1.1,59.99167315565334,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5114616000000751,84.59397910000007,None,None,1,,,,,,,,,,,,,,224,24,Male,2022-05-25_10h48.55.666,Main,2022.1.1,59.99167315565334,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5003446999999142,87.10981099999981,None,None,1,,,,,,,,,,,,,,224,24,Male,2022-05-25_10h48.55.666,Main,2022.1.1,59.99167315565334,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498589599999832,89.5999569999999,None,None,1,,,,,,,,,,,,,,224,24,Male,2022-05-25_10h48.55.666,Main,2022.1.1,59.99167315565334,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.6445616999999402,92.09920439999996,None,None,0,,,,,,,,,,,,,,224,24,Male,2022-05-25_10h48.55.666,Main,2022.1.1,59.99167315565334,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4901899999999841,95.78561910000008,None,None,1,,,,,,,,,,,,,,224,24,Male,2022-05-25_10h48.55.666,Main,2022.1.1,59.99167315565334,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5048259000000144,98.28944789999969,None,None,1,,,,,,,,,,,,,,224,24,Male,2022-05-25_10h48.55.666,Main,2022.1.1,59.99167315565334,
