distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,49.25062470001285,None,-0.24814814,0.08055556,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,,,,,,,,50.40625213999592,None,None,0.26759258,-0.37962964,0,0,0,1.0127031600277405,None,106.06360700001824,None,106.06360700001824,None,-0.08611111,-0.10555556,0,0,0,0.006820540031185374,None,107.72520710001118,None,107.72520710001118,None,109.74868330001482,None,109.74868330001482,None,prac,k,k,1,1.404647199989995,111.8033248000138,None,None,0,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.526874899980612,114.18472469999688,None,None,1,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5179583999852184,116.71713740000268,None,None,1,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5113689999852795,119.24125240001013,None,None,1,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.516494799987413,121.7594166000199,None,None,1,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5274108999874443,124.28170370002044,None,None,1,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9166878999967594,126.80658830000903,None,None,0,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5261184000119101,128.73164860001998,None,None,1,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5023611999931745,131.2644002000161,None,None,1,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9637885999982245,133.77254600002198,None,None,0,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.508414299983997,135.743274700013,None,None,1,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9217643000010867,138.25636250001844,None,None,0,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5229338000062853,140.18260870000813,None,None,1,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5089926999935415,142.7141962000169,None,None,1,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8663096000091173,145.2305937000201,None,None,0,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8894239999935962,147.1037653000094,None,None,0,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5089887000212912,148.99710160001996,None,None,1,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9850280999962706,151.51504680002108,None,None,0,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9296166000131052,153.50892700001714,None,None,0,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.50838990000193,155.44553920000908,None,None,1,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8981809999968391,157.9569684000162,None,None,0,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5244173999817576,159.8678748999955,None,None,1,,,,,,,,,,,,,,112,20,Female,2022-05-04_10h02.18.916,Parachute,2022.1.1,60.25577371629488,
