distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,34.70312359998934,None,-0.2787037,-0.11574074,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,23,Female,2022-05-02_09h50.28.059,Parachute,2022.1.1,59.973827417916326,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,,,,,,,,40.235415090003514,None,None,-0.34351853,-0.28425926,0,0,0,1.0105659500695765,None,117.35572089999914,None,117.35572089999914,None,-0.11111111,-0.072222225,0,0,0,0.013433290005195886,None,118.56924849998904,None,118.56924849998904,None,120.58376880001742,None,120.58376880001742,None,prac,None,None,1,1.510362199973315,122.60292279999703,None,None,1,,,,,,,,,,,,,,107,23,Female,2022-05-02_09h50.28.059,Parachute,2022.1.1,59.973827417916326,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498665799968876,125.09535700001288,None,None,1,,,,,,,,,,,,,,107,23,Female,2022-05-02_09h50.28.059,Parachute,2022.1.1,59.973827417916326,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0540216999943368,127.59562740003457,None,None,0,,,,,,,,,,,,,,107,23,Female,2022-05-02_09h50.28.059,Parachute,2022.1.1,59.973827417916326,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.015437700028997,129.649145900039,None,None,0,,,,,,,,,,,,,,107,23,Female,2022-05-02_09h50.28.059,Parachute,2022.1.1,59.973827417916326,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0496210000128485,131.66655750002246,None,None,0,,,,,,,,,,,,,,107,23,Female,2022-05-02_09h50.28.059,Parachute,2022.1.1,59.973827417916326,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0577308000065386,133.71726200002013,None,None,0,,,,,,,,,,,,,,107,23,Female,2022-05-02_09h50.28.059,Parachute,2022.1.1,59.973827417916326,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499454999982845,135.77181930001825,None,None,1,,,,,,,,,,,,,,107,23,Female,2022-05-02_09h50.28.059,Parachute,2022.1.1,59.973827417916326,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4978191000409424,138.2739508000086,None,None,1,,,,,,,,,,,,,,107,23,Female,2022-05-02_09h50.28.059,Parachute,2022.1.1,59.973827417916326,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.1204766999580897,140.77271029999247,None,None,0,,,,,,,,,,,,,,107,23,Female,2022-05-02_09h50.28.059,Parachute,2022.1.1,59.973827417916326,
