distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
positive,red,1,None,None,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5016257000388578,217.77883490000386,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
positive,blue,2,k,None,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.0034117000177503,220.281872499967,None,None,0,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
positive,blue,1,k,None,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7986127000185661,222.2845422999817,None,None,0,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
negative,yellow,2,k,None,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6984463999979198,224.0843012999976,None,None,0,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
positive,yellow,2,None,k,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.49353420000989,225.78394920000574,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
negative,blue,2,None,k,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4983726000064053,228.281418700004,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
positive,red,2,None,None,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4988738999818452,230.7808033999754,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
positive,yellow,1,None,k,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4990658999886364,233.2814525999711,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
negative,red,1,None,None,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4985433999681845,235.78154359996552,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
positive,yellow,1,None,k,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4986273999675177,238.28160839999327,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
negative,yellow,1,k,None,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7540085000218824,240.78159869997762,None,None,0,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
negative,yellow,1,k,None,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.3829741000081412,242.53471799998078,None,None,0,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
negative,red,2,None,None,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4925145000452176,244.91927939996822,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
positive,yellow,2,None,k,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4989247000194155,247.41562719998183,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
positive,blue,1,k,None,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9201611999887973,249.91567830002168,None,None,0,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
negative,blue,1,None,k,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4936807000194676,251.83452139998553,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
positive,blue,2,k,None,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9010628000251018,254.33266119996551,None,None,0,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
negative,blue,2,None,k,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4962709000101313,256.23526360001415,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
negative,blue,1,None,k,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4983036000048742,258.7327189000207,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
negative,blue,1,None,k,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4984551999950781,261.2321600000141,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
negative,blue,2,None,k,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.499062899965793,263.7327923999983,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
negative,red,1,None,None,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4982853999827057,266.23255600000266,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
positive,red,2,None,None,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.498494400002528,268.73223359999247,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
negative,red,2,None,None,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4987742999801412,271.2321137000108,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
positive,blue,2,k,None,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.2375952000147663,273.73252319998574,None,None,0,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
negative,yellow,1,k,None,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8321487000212073,275.9683900999953,None,None,0,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
positive,blue,2,k,None,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7833572000381537,277.8023997999844,None,None,0,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
negative,blue,2,None,k,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5086341999704018,279.5869307999965,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
positive,red,1,None,None,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4987470000050962,282.0994330999674,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
positive,blue,1,k,None,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7619147999794222,284.59957510000095,None,None,0,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
positive,yellow,1,None,k,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5013165000127628,286.3636609999812,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
negative,yellow,2,k,None,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.3377275000093505,288.86529499996686,None,None,0,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
negative,blue,1,None,k,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.493707399989944,291.20243980002124,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
positive,blue,1,k,None,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9040210000239313,293.6997005000012,None,None,0,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
negative,yellow,1,k,None,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7799345999956131,295.6028447999852,None,None,0,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
positive,yellow,2,None,k,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4952175000216812,297.3958477000124,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
positive,yellow,2,None,k,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.498616700002458,299.883735099982,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
negative,yellow,2,k,None,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.4371898000244983,302.3829894000082,None,None,0,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
positive,yellow,1,None,k,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.493583099974785,304.81919339997694,None,None,1,,,,,,,,,,,,,,120,30,Female,2022-05-06_15h40.47.719,Parachute,2022.1.1,59.950313185943955,
