distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,40.66436520000025,None,0.6148148,-0.31203705,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,23,Female,2022-05-06_15h29.27.515,Main,2022.1.1,59.97059042279817,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,,,,,,,,46.48380054999925,None,None,0.24259259,-0.39814815,0,0,0,1.000400199998694,None,101.95993819999967,None,101.95993819999967,None,-0.09259259,-0.08425926,0,0,0,0.012961349999386584,None,105.44728369999939,None,105.44728369999939,None,107.4601537999988,None,107.4601537999988,None,prac,k,k,1,2.920347400000537,109.47374200000013,None,None,0,,,,,,,,,,,,,,212,23,Female,2022-05-06_15h29.27.515,Main,2022.1.1,59.97059042279817,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5065356000013708,114.41055309999865,None,None,1,,,,,,,,,,,,,,212,23,Female,2022-05-06_15h29.27.515,Main,2022.1.1,59.97059042279817,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5062567000004492,116.91889679999986,None,None,1,,,,,,,,,,,,,,212,23,Female,2022-05-06_15h29.27.515,Main,2022.1.1,59.97059042279817,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5065248999999312,119.42680819999987,None,None,1,,,,,,,,,,,,,,212,23,Female,2022-05-06_15h29.27.515,Main,2022.1.1,59.97059042279817,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5071353000003,121.93419989999893,None,None,1,,,,,,,,,,,,,,212,23,Female,2022-05-06_15h29.27.515,Main,2022.1.1,59.97059042279817,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.513929200000348,124.44403839999904,None,None,1,,,,,,,,,,,,,,212,23,Female,2022-05-06_15h29.27.515,Main,2022.1.1,59.97059042279817,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.5243622999987565,126.9572060999999,None,None,0,,,,,,,,,,,,,,212,23,Female,2022-05-06_15h29.27.515,Main,2022.1.1,59.97059042279817,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4936197999995784,130.49154649999946,None,None,1,,,,,,,,,,,,,,212,23,Female,2022-05-06_15h29.27.515,Main,2022.1.1,59.97059042279817,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5052594000007957,132.98686689999886,None,None,1,,,,,,,,,,,,,,212,23,Female,2022-05-06_15h29.27.515,Main,2022.1.1,59.97059042279817,
