distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,28.5052083999999,None,0.0018518518,-0.0027777778,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,22,Male,2022-05-03_11h06.49.526,Main,2022.1.1,60.00913339000659,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,,,,,,,,33.470635979999955,None,None,-0.09074074,-0.3537037,0,0,0,1.0091448799998943,None,82.81439230000024,None,82.81439230000024,None,-0.10555556,-0.094444446,0,0,0,0.01262137999992774,None,83.50396170000022,None,83.50396170000022,None,85.51438020000023,None,85.51438020000023,None,prac,None,None,1,1.5064565000002403,87.5288885,None,None,1,,,,,,,,,,,,,,207,22,Male,2022-05-03_11h06.49.526,Main,2022.1.1,60.00913339000659,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4978765999999268,90.01679700000022,None,None,1,,,,,,,,,,,,,,207,22,Male,2022-05-03_11h06.49.526,Main,2022.1.1,60.00913339000659,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,22.477501200000006,92.51587440000003,None,None,0,,,,,,,,,,,,,,207,22,Male,2022-05-03_11h06.49.526,Main,2022.1.1,60.00913339000659,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,3.0828953999998703,117.0285544000003,None,None,0,,,,,,,,,,,,,,207,22,Male,2022-05-03_11h06.49.526,Main,2022.1.1,60.00913339000659,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,2.8149266000000353,122.11094950000006,None,None,0,,,,,,,,,,,,,,207,22,Male,2022-05-03_11h06.49.526,Main,2022.1.1,60.00913339000659,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,10.264494800000193,126.92709500000001,None,None,0,,,,,,,,,,,,,,207,22,Male,2022-05-03_11h06.49.526,Main,2022.1.1,60.00913339000659,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4976480000000265,139.19219500000008,None,None,1,,,,,,,,,,,,,,207,22,Male,2022-05-03_11h06.49.526,Main,2022.1.1,60.00913339000659,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5097083000000566,141.69089170000007,None,None,1,,,,,,,,,,,,,,207,22,Male,2022-05-03_11h06.49.526,Main,2022.1.1,60.00913339000659,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.340323299999909,144.21432970000023,None,None,0,,,,,,,,,,,,,,207,22,Male,2022-05-03_11h06.49.526,Main,2022.1.1,60.00913339000659,
