distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,35.310885600047186,None,0.4648148,0.1037037,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,,,,,,,,39.85288068007212,None,None,0.24074075,-0.30925927,0,0,0,1.007501979940571,None,107.15436839999165,None,107.15436839999165,None,-0.10555556,-0.08796296,0,0,0,0.012417279998771846,None,108.37439550005365,None,108.37439550005365,None,110.38890340004582,None,110.38890340004582,None,prac,k,k,1,1.9602364000165835,112.40771840000525,None,None,0,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5022663999116048,116.3759066000348,None,None,1,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4981178999878466,118.87367530004121,None,None,1,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4983967000152916,121.37923920003232,None,None,1,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4982832999667153,123.87204480008222,None,None,1,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4984850999899209,126.37180870003067,None,None,1,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8148257000138983,128.8804369000718,None,None,0,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4975610000547022,130.6965541000245,None,None,1,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498528299969621,133.18891020002775,None,None,1,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.316894100047648,135.68917900009546,None,None,0,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4969292000168934,138.00778730004095,None,None,1,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.1014419000130147,140.50591360009275,None,None,0,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.495257299975492,142.60980020009447,None,None,1,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498631100053899,145.10593130008783,None,None,1,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.033040800015442,147.60599370009732,None,None,0,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0165711999870837,149.647046099999,None,None,0,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.495981700019911,151.65940600004978,None,None,1,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8496611999580637,154.15643910004292,None,None,0,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9816331000765786,156.0073636000743,None,None,0,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4975283000385389,157.99060340004507,None,None,1,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7822453998960555,160.48974450002424,None,None,0,,,,,,,,,,,,,,130,27,Male,2022-05-11_14h12.13.806,Parachute,2022.1.1,59.95250562632551,
