distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,34.60199029999785,None,-0.08148148,-0.1287037,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,,,,,,,,38.728886880000935,None,None,0.55,-0.43333334,0,0,0,1.002988779975567,None,95.78005689999554,None,95.78005689999554,None,-0.13333334,-0.12592593,0,0,0,0.0133324800117407,None,104.83376710000448,None,104.83376710000448,None,106.84557229999336,None,106.84557229999336,None,prac,k,k,1,1.8648614000121597,108.85461900001974,None,None,0,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5021976999996696,112.74707780001336,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.502077899989672,115.24747349999961,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5113435000239406,117.75161170001957,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4992878999910317,120.26358810000238,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4985395999974571,122.76460620001308,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,2.5684695999952964,125.26449550001416,None,None,0,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5024245000095107,129.84730160000618,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4985823000024538,132.34799860001658,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0369650999782607,134.8481657000084,None,None,0,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4927032999985386,136.88610520001384,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.4040062999993097,139.38225120000425,None,None,0,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.493378200015286,141.78640650000307,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4986348999955226,144.28112650002004,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9195034999866039,146.78120620001573,None,None,0,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.1333668000006583,148.70277940001688,None,None,0,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4930304999870714,150.8457554000197,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.1470224999939092,153.33093620001455,None,None,0,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7889655999897514,155.4810972000123,None,None,0,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4938174999842886,157.2695569000207,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.3531034000043292,159.76511800001026,None,None,0,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4936845999909565,162.11943290001363,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,1.1830631000048015,164.61474419999286,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5024449999909848,167.8142882999964,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4984820999961812,170.315923200018,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4986398000037298,172.8162094000145,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.1197597999998834,175.31563930000993,None,None,0,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4935885000159033,177.44633920001797,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,yellow,2,None,k,,,,,1,8,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498609399975976,179.93209099999513,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,yellow,1,k,None,,,,,1,9,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.870179299992742,182.4326449999935,None,None,0,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,yellow,2,None,k,,,,,1,10,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4935684999800287,184.31594550001319,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,yellow,2,k,None,,,,,1,11,31,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9302164000109769,186.79932610000833,None,None,0,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,red,2,None,None,,,,,1,12,32,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5005637000140268,188.7320977000054,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,red,1,None,None,,,,,1,13,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4980836000177078,191.23311870000907,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,blue,2,k,None,,,,,1,14,34,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0537111000157893,193.73240290000103,None,None,0,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,blue,1,k,None,,,,,1,15,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.998099699994782,195.78669010000885,None,None,0,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,blue,1,None,k,,,,,1,16,36,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.510136800003238,197.78776830001152,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,blue,2,k,None,,,,,1,17,37,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.3190933000005316,200.30058559999452,None,None,0,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,blue,1,k,None,,,,,1,18,38,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0159481999871787,202.621017700003,None,None,0,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,yellow,1,None,k,,,,,1,19,39,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4930347999907099,204.63793980001356,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.14773570001125,None,207.14773570001125,None,0.22592592,-0.22777778,0,0,0,0.01244628001586534,None,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,yellow,2,k,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.69910319999326,None,208.69910319999326,None,main,k,k,1,1.189969300001394,210.74612230001367,None,None,0,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,red,1,None,None,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4929283000237774,212.93746060002013,None,None,1,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,blue,2,k,None,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9540171999833547,215.43290470002103,None,None,0,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
positive,blue,1,k,None,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7818787000142038,217.38713200000348,None,None,0,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
negative,yellow,2,k,None,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9787802999780979,219.17082160001155,None,None,0,,,,,,,,,,,,,,114,20,Female,2022-05-04_14h27.02.684,Parachute,2022.1.1,60.128675365093144,
