distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,179.0143844999984,None,0.08981481,-0.19351852,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,22,Male,2022-04-27_16h03.36.483,Main,2022.1.1,60.17484402539553,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,,,,,,,,185.54069577000482,None,None,0.14814815,-0.35277778,0,0,0,1.0118955899961293,None,245.49024739999732,None,245.49024739999732,None,-0.10092592,-0.09074074,0,0,0,0.010322469999664463,None,247.34005339999567,None,247.34005339999567,None,249.35997769999085,None,249.35997769999085,None,prac,None,None,1,1.5021563000045717,251.37610100000165,None,None,1,,,,,,,,,,,,,,101,22,Male,2022-04-27_16h03.36.483,Main,2022.1.1,60.17484402539553,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4968771999992896,253.8674164999975,None,None,1,,,,,,,,,,,,,,101,22,Male,2022-04-27_16h03.36.483,Main,2022.1.1,60.17484402539553,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.4965692999976454,256.3654347999982,None,None,0,,,,,,,,,,,,,,101,22,Male,2022-04-27_16h03.36.483,Main,2022.1.1,60.17484402539553,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.2302479999925708,258.8622871999978,None,None,0,,,,,,,,,,,,,,101,22,Male,2022-04-27_16h03.36.483,Main,2022.1.1,60.17484402539553,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.6466365000087535,261.09375899999577,None,None,0,,,,,,,,,,,,,,101,22,Male,2022-04-27_16h03.36.483,Main,2022.1.1,60.17484402539553,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.5997780000034254,264.75737619999563,None,None,0,,,,,,,,,,,,,,101,22,Male,2022-04-27_16h03.36.483,Main,2022.1.1,60.17484402539553,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.500222799993935,268.3541833999916,None,None,1,,,,,,,,,,,,,,101,22,Male,2022-04-27_16h03.36.483,Main,2022.1.1,60.17484402539553,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4960391000058735,270.853701,None,None,1,,,,,,,,,,,,,,101,22,Male,2022-04-27_16h03.36.483,Main,2022.1.1,60.17484402539553,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9305548000120325,273.3516033000051,None,None,0,,,,,,,,,,,,,,101,22,Male,2022-04-27_16h03.36.483,Main,2022.1.1,60.17484402539553,
