distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5108898000000863,125.99071890000005,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8104408000001513,128.51195819999998,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5019194999999854,130.31503859999998,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5121819999999389,132.81656970000017,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5072444999998424,135.33284960000015,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,0.6448945000001913,137.84314059999997,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,0.925014899999951,140.50231710000003,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9854941999999483,143.4352060000001,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5039615999999114,145.42262540000002,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5047383000000991,147.92766640000013,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7739403999999013,150.43471720000002,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5064264000000094,152.2102777,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5061178999999356,154.71560580000005,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8397904000000835,157.22611500000016,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9961771000000681,159.0762383000001,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8327183999999761,161.06307770000012,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.1443764999999075,162.89798570000016,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.508669700000155,165.04539950000003,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4930429000000913,167.55777000000012,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,yellow,2,None,k,,,,,1,8,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0216416999999183,170.0531671000001,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,yellow,1,k,None,,,,,1,9,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5095057999999426,172.07532300000003,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,yellow,2,None,k,,,,,1,10,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9277827000000798,174.58741200000009,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,yellow,2,k,None,,,,,1,11,31,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5001047999999173,176.51660379999998,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,red,2,None,None,,,,,1,12,32,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4942958000001454,179.01748940000016,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,red,1,None,None,,,,,1,13,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.51099320000003,181.5120022000001,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,blue,2,k,None,,,,,1,14,34,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5006309000000329,184.02575730000012,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,blue,1,k,None,,,,,1,15,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.508915800000068,186.5289646000001,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,blue,1,None,k,,,,,1,16,36,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8767115000000558,189.040395,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,blue,2,k,None,,,,,1,17,37,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5055049000000054,190.91977350000002,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,blue,1,k,None,,,,,1,18,38,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4964173000000756,193.42603400000007,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,yellow,1,None,k,,,,,1,19,39,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6331334999999854,195.9252438000001,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.57650839999997,None,197.57650839999997,None,0.11666667,0.10462963,0,0,0,0.01199264999991101,None,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,yellow,2,k,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.82730880000008,None,198.82730880000008,None,main,None,None,1,1.510626499999944,200.8969893000001,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,red,1,None,None,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5090491999999358,203.41020300000014,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,blue,2,k,None,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5030661000000691,205.92108350000012,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,blue,1,k,None,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5102409999999509,208.424935,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,yellow,2,k,None,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5041226000000734,210.93797910000012,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,yellow,2,None,k,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8834750999999414,213.44217060000005,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,blue,2,None,k,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8469127000000753,215.33080840000002,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,red,2,None,None,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5018769999999222,217.17904190000013,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,yellow,1,None,k,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9271325999998226,219.68151280000006,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,red,1,None,None,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4974460000000818,221.61023360000013,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,yellow,1,None,k,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8082873000000745,224.10661100000016,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,yellow,1,k,None,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4934425999999803,225.9185331000001,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,yellow,1,k,None,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5040246000000934,228.41386650000004,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,red,2,None,None,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4970912999999655,230.92000589999998,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,yellow,2,None,k,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8331058999999641,233.41990060000012,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,blue,1,k,None,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4987607999999,235.25486640000008,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,blue,1,None,k,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7640536999999767,237.75578130000008,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,blue,2,k,None,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5010813999999755,239.5229793000001,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,blue,2,None,k,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7721993999998631,242.02674030000003,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,blue,1,None,k,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9272962000000007,243.80131760000017,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,blue,1,None,k,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8289101000000301,245.73045130000014,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,blue,2,None,k,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7997001999999611,247.56150739999998,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,red,1,None,None,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4965904000000592,249.36154260000012,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,red,2,None,None,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5097018999999818,251.86126940000008,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,red,2,None,None,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.498877099999845,254.36944640000002,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,blue,2,k,None,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4979405000001407,256.86980100000005,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,yellow,1,k,None,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.512941200000114,259.3691602000001,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,blue,2,k,None,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.504674600000044,261.8834495000001,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,blue,2,None,k,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7306143000000702,264.39204670000004,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,red,1,None,None,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5045834000000013,266.1239002,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,blue,1,k,None,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4984673999999814,268.63080060000016,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,yellow,1,None,k,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9312644000001455,271.1324466000001,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,yellow,2,k,None,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.500233999999864,273.0682775,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,blue,1,None,k,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7018107999999756,275.5701891000001,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,blue,1,k,None,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5110306000001401,277.27323380000007,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,yellow,1,k,None,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5090738000001238,279.7829286000001,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,yellow,2,None,k,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7825612999999976,282.29517080000005,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,yellow,2,None,k,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6333928999999898,284.0811549,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,yellow,2,k,None,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.499272499999961,285.71697770000014,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
positive,yellow,1,None,k,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.800248799999963,288.2156059000001,None,None,0,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
negative,yellow,2,k,None,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4987444000000778,290.02007260000005,None,None,1,,,,,,,,,,,,,,219,21,Female,2022-05-18_16h07.45.013,Main,2022.1.1,59.99746810682909,
