distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,39.23519430000124,None,0.39074075,-0.08425926,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,28,Female,2022-05-10_18h01.32.213,Main,2022.1.1,60.03582938366105,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,,,,,,,,44.22860594000012,None,None,0.4925926,-0.18240741,0,0,0,1.0055028999995557,None,102.45445429999927,None,102.45445429999927,None,-0.11203704,-0.0712963,0,0,0,0.012201040000945795,None,105.5784795999989,None,105.5784795999989,None,107.5883432999999,None,107.5883432999999,None,prac,k,k,1,5.367259800001193,109.61325740000211,None,None,0,,,,,,,,,,,,,,214,28,Female,2022-05-10_18h01.32.213,Main,2022.1.1,60.03582938366105,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5042836000029638,117.01165460000084,None,None,1,,,,,,,,,,,,,,214,28,Female,2022-05-10_18h01.32.213,Main,2022.1.1,60.03582938366105,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5075169000010646,119.51661369999965,None,None,1,,,,,,,,,,,,,,214,28,Female,2022-05-10_18h01.32.213,Main,2022.1.1,60.03582938366105,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4992173999999068,122.02558379999937,None,None,1,,,,,,,,,,,,,,214,28,Female,2022-05-10_18h01.32.213,Main,2022.1.1,60.03582938366105,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5092383000010159,124.52740110000195,None,None,1,,,,,,,,,,,,,,214,28,Female,2022-05-10_18h01.32.213,Main,2022.1.1,60.03582938366105,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5092850000000908,127.03659879999941,None,None,1,,,,,,,,,,,,,,214,28,Female,2022-05-10_18h01.32.213,Main,2022.1.1,60.03582938366105,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,2.5045161999987613,129.5424432000018,None,None,0,,,,,,,,,,,,,,214,28,Female,2022-05-10_18h01.32.213,Main,2022.1.1,60.03582938366105,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4985851000019466,134.0528144,None,None,1,,,,,,,,,,,,,,214,28,Female,2022-05-10_18h01.32.213,Main,2022.1.1,60.03582938366105,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4966843000001973,136.56040210000174,None,None,1,,,,,,,,,,,,,,214,28,Female,2022-05-10_18h01.32.213,Main,2022.1.1,60.03582938366105,
