distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,46.90176919999067,None,0.48240742,0.31574073,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,24,Female,2022-05-02_15h42.39.608,Parachute,2022.1.1,59.90653383254286,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,,,,,,,,51.589671609963986,None,None,0.22592592,-0.41944444,0,0,0,1.0060035500209779,None,124.17631750000874,None,124.17631750000874,None,-0.096296296,-0.09537037,0,0,0,0.013846310030203313,None,125.87760629999684,None,125.87760629999684,None,127.88946929998929,None,127.88946929998929,None,prac,None,None,1,1.5098432999802753,129.90645060001407,None,None,1,,,,,,,,,,,,,,109,24,Female,2022-05-02_15h42.39.608,Parachute,2022.1.1,59.90653383254286,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.49907910003094,132.39371149998624,None,None,1,,,,,,,,,,,,,,109,24,Female,2022-05-02_15h42.39.608,Parachute,2022.1.1,59.90653383254286,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9198314999812283,134.89375109999673,None,None,0,,,,,,,,,,,,,,109,24,Female,2022-05-02_15h42.39.608,Parachute,2022.1.1,59.90653383254286,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0819163999985904,136.81244770000922,None,None,0,,,,,,,,,,,,,,109,24,Female,2022-05-02_15h42.39.608,Parachute,2022.1.1,59.90653383254286,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9473251000163145,138.89585430000443,None,None,0,,,,,,,,,,,,,,109,24,Female,2022-05-02_15h42.39.608,Parachute,2022.1.1,59.90653383254286,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9333562000538222,140.85491080000065,None,None,0,,,,,,,,,,,,,,109,24,Female,2022-05-02_15h42.39.608,Parachute,2022.1.1,59.90653383254286,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4938575999694876,142.77927970001474,None,None,1,,,,,,,,,,,,,,109,24,Female,2022-05-02_15h42.39.608,Parachute,2022.1.1,59.90653383254286,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4978367000003345,145.27729220001493,None,None,1,,,,,,,,,,,,,,109,24,Female,2022-05-02_15h42.39.608,Parachute,2022.1.1,59.90653383254286,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.1205831000115722,147.77685249998467,None,None,0,,,,,,,,,,,,,,109,24,Female,2022-05-02_15h42.39.608,Parachute,2022.1.1,59.90653383254286,
