distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7709431000985205,195.91802059998736,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4935457999818027,197.68884680001065,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4978669998236,200.1922325002961,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.1204422996379435,202.68397110002115,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.494225800037384,204.8058508001268,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4983826000243425,207.30146710015833,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6641846001148224,209.8010062999092,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.5049533001147211,211.46753810020164,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6078975000418723,212.9727101000026,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.753420100081712,214.5845190999098,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4956804998219013,216.33803070010617,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4989255000837147,218.83521110005677,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,yellow,2,None,k,,,,,1,8,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8199538998305798,221.33540620002896,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,yellow,1,k,None,,,,,1,9,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4940272001549602,223.15600479999557,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,yellow,2,None,k,,,,,1,10,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.70379350008443,225.65216069994494,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,yellow,2,k,None,,,,,1,11,31,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.493298599962145,227.36615250026807,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,red,2,None,None,,,,,1,12,32,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4989899997599423,229.85187090002,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,red,1,None,None,,,,,1,13,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4987889998592436,232.35216129990295,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,blue,2,k,None,,,,,1,14,34,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4985355003736913,234.85209900001064,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,blue,1,k,None,,,,,1,15,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,0.5204893001355231,237.351862099953,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,blue,1,None,k,,,,,1,16,36,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6895769000984728,239.91792020015419,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,blue,2,k,None,,,,,1,17,37,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.493686200119555,241.60657959990203,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,blue,1,k,None,,,,,1,18,38,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4984772000461817,244.1021193000488,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,yellow,1,None,k,,,,,1,19,39,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0472213998436928,246.60151829989627,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.671275800094,None,248.671275800094,None,0.16481481,-0.18703704,0,0,0,0.012598969507962465,None,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,yellow,2,k,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.8025274001993,None,265.8025274001993,None,main,None,None,1,1.5056191999465227,267.8442718000151,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,red,1,None,None,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4986339998431504,270.3537274999544,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,blue,2,k,None,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4982205000706017,272.8528156001121,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,blue,1,k,None,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.49905820004642,275.3522713999264,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,yellow,2,k,None,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4981332002207637,277.8531980998814,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,yellow,2,None,k,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6555401999503374,280.352428200189,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,blue,2,None,k,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.49746960029006004,282.00853729993105,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,red,2,None,None,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.49405109975487,283.5073422999121,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,yellow,1,None,k,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7361110001802444,286.00374760013074,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,red,1,None,None,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.493739000055939,287.7409506002441,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,yellow,1,None,k,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7548120999708772,290.2358405003324,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,yellow,1,k,None,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.493367999792099,292.0008898000233,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,yellow,1,k,None,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4981777998618782,294.48764420021325,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,red,2,None,None,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4990655002184212,296.9861638001166,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,yellow,2,None,k,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7875826000235975,299.48673229990527,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,blue,1,k,None,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.492571400012821,301.27470800001174,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,blue,1,None,k,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.5176629000343382,303.7698065000586,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,blue,2,k,None,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4968985002487898,305.2892153998837,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,blue,2,None,k,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7344601997174323,307.7869263999164,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,blue,1,None,k,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8015005001798272,309.5236789002083,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,blue,1,None,k,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.5979320998303592,311.3248565001413,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,blue,2,None,k,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6158106001093984,312.924971899949,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,red,1,None,None,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4934413000009954,314.5409369999543,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,red,2,None,None,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4988531996496022,317.03722129995003,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,red,2,None,None,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4985398999415338,319.53706900030375,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,blue,2,k,None,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4984130999073386,322.03702910011634,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,yellow,1,k,None,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4985481998883188,324.53687410010025,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,blue,2,k,None,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4990524998866022,327.0365023999475,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,blue,2,None,k,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.0041211997158825,329.5367574002594,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,red,1,None,None,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4928307002410293,331.541636900045,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,blue,1,k,None,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4992732997052372,334.03739030007273,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,yellow,1,None,k,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7011724999174476,336.53736700024456,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,yellow,2,k,None,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.496308000292629,338.24063140014187,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,blue,1,None,k,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7705417997203767,340.7381910001859,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,blue,1,k,None,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4930678000673652,342.50910940021276,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,yellow,1,k,None,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4991864003241062,345.0039798999205,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,yellow,2,None,k,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7530372003093362,347.5052531999536,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,yellow,2,None,k,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6985482000745833,349.25858050026,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
negative,yellow,2,k,None,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4941420000977814,350.95886450028047,None,None,1,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
positive,yellow,1,None,k,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6868038000538945,353.45452430006117,None,None,0,,,,,,,,,,,,,,133,22,Female,2022-05-31_16h10.12.402,Parachute,2022.1.1,60.00121210356404,
