distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4919587000003958,172.3936905999999,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.986832399999912,174.89703499999996,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4982540000000881,176.87310120000075,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5103454000000056,179.37345940000068,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4998976000006223,181.88696880000043,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,1.1729938999997103,184.3882480000002,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4920060000004014,187.60128440000062,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7107086000005438,190.08451800000057,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5059486999998626,191.79763900000034,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5032836000000316,194.30348010000034,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0622637999995277,196.81048240000018,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4319150999999692,198.87267930000053,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,1.5090852000002997,201.30935750000026,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,2.011581099999603,204.82232830000066,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,12.120756999999685,208.84056950000013,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.733174300000428,222.9699602999999,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.4336262000006172,226.7026020000003,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4965482999996311,229.13821760000064,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5048985000003086,231.63472810000076,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,yellow,2,None,k,,,,,1,8,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7768815999997969,234.14232960000027,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,yellow,1,k,None,,,,,1,9,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.507547700000032,235.92205620000004,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,yellow,2,None,k,,,,,1,10,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.4714689000002181,238.43034790000002,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,yellow,2,k,None,,,,,1,11,31,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4948106000001644,240.9066143,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,red,2,None,None,,,,,1,12,32,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5040521999999328,243.40285140000015,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,red,1,None,None,,,,,1,13,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5033604999998715,245.91301010000006,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,blue,2,k,None,,,,,1,14,34,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4985876000000644,248.41260970000076,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,blue,1,k,None,,,,,1,15,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4966250999996191,250.9129339000001,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,blue,1,None,k,,,,,1,16,36,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7013347000001886,253.41295730000002,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,blue,2,k,None,,,,,1,17,37,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4970161999999618,255.11796400000003,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,blue,1,k,None,,,,,1,18,38,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5034801000001607,257.61380670000017,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,yellow,1,None,k,,,,,1,19,39,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9356156000003466,260.1223460000001,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.0752201000005,None,262.0752201000005,None,0.05277778,-0.060185187,0,0,0,0.01148356999965472,None,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,yellow,2,k,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.4465186000007,None,263.4465186000007,None,main,None,None,1,1.5011374000005162,265.5023547999999,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,red,1,None,None,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4946986000004472,268.00662720000037,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,blue,2,k,None,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4936892999994598,270.5044267000003,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,blue,1,k,None,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4958609000004799,272.99855970000044,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,yellow,2,k,None,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4973949000004723,275.4945948000004,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,yellow,2,None,k,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.194097900000088,277.99373280000054,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,blue,2,None,k,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9569914000003337,280.19040940000014,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,red,2,None,None,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5102986000001692,282.1503284999999,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,yellow,1,None,k,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.1544448000004195,284.6598806000002,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,red,1,None,None,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5052889999997205,286.8178523000006,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,yellow,1,None,k,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9095871999998053,289.3241054,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,yellow,1,k,None,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5054486999997607,291.2368853000007,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,yellow,1,k,None,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.49629989999994,293.74558830000024,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,red,2,None,None,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4991448999999193,296.2405217000005,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,yellow,2,None,k,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7670625999999174,298.74175640000067,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,blue,1,k,None,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5086582000003546,300.51204340000004,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,blue,1,None,k,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8764694999999847,303.02308320000066,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,blue,2,k,None,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5040337000000363,304.9029251000002,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,blue,2,None,k,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.3820443000004161,307.4070248000007,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,blue,1,None,k,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.0996952999994392,309.7911623,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,blue,1,None,k,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.946165999999721,311.8950175,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,blue,2,None,k,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7826499000002514,313.8394661000002,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,red,1,None,None,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5133845999998812,315.62551220000023,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,red,2,None,None,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4969382999997833,318.1401461000005,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,red,2,None,None,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5035806999994747,320.6388239000007,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,blue,2,k,None,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4971285000001444,323.14551870000014,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,yellow,1,k,None,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.509473799999796,325.6443648000004,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,blue,2,k,None,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4985486999994464,328.15309720000005,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,blue,2,None,k,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.865267700000004,330.6552864000005,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,red,1,None,None,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.498828400000093,332.5212225000005,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,blue,1,k,None,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.496863200000007,335.02371740000035,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,yellow,1,None,k,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.266389500000514,337.52072580000004,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,yellow,2,k,None,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5103341000003638,339.79257550000057,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,blue,1,None,k,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.0252876999993532,342.30108090000067,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,blue,1,k,None,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5019689999999173,344.3304816,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,yellow,1,k,None,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5116798999997627,346.83403570000064,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,yellow,2,None,k,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.4090747000000192,349.3481864000005,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,yellow,2,None,k,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.0115346000002319,351.7607740000003,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,yellow,2,k,None,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4955951000001733,353.7734186000007,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
positive,yellow,1,None,k,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9106619000003775,356.26863850000063,None,None,0,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
negative,yellow,2,k,None,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.496262800000295,358.18263340000067,None,None,1,,,,,,,,,,,,,,211,19,Male,2022-05-06_13h55.16.288,Main,2022.1.1,59.987642545598604,
