distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,31.17625390000103,None,0.0009259259,-0.018518519,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,,,,,,,,94.1739886000003,None,None,0.04074074,-0.23148148,0,0,0,1.003431899998759,None,95.14096390000122,None,95.14096390000122,None,-0.08796296,-0.062962964,0,0,0,0.013279699998747674,None,95.94617050000124,None,95.94617050000124,None,97.95856810000078,None,97.95856810000078,None,prac,k,k,1,24.781718000000183,99.9766653000006,None,None,0,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.497132500000589,126.7735487000009,None,None,1,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.497942800000601,129.27311390000068,None,None,1,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4986387999997532,131.76885540000148,None,None,1,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4980558999995992,134.26882440000009,None,None,1,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4984385000007023,136.7720588000011,None,None,1,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.7025639000003139,139.27158039999995,None,None,0,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5066996999994444,142.98801679999997,None,None,1,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,1.263062699999864,145.49491690000104,None,None,1,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,2.397417400001359,148.77060960000017,None,None,0,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.490747800000463,153.16989410000133,None,None,1,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.895034699999087,155.66211150000163,None,None,0,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5119546000005357,157.55992289999995,None,None,1,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5003067000016017,160.0766323000007,None,None,1,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.1078542999985075,162.57429180000145,None,None,0,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0825218000009045,164.68067220000012,None,None,0,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5041908000002877,166.76881260000118,None,None,1,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9292365999990579,169.2735012000012,None,None,0,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.224709799998891,171.20479310000155,None,None,0,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5155293999996502,173.43124160000116,None,None,1,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0325724999984232,175.94596170000113,None,None,0,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.509388200000103,177.98433640000076,None,None,1,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5070843000012246,180.49327750000157,None,None,1,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5123650999994425,183.0057015000002,None,None,1,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4936862000013207,185.51998530000128,None,None,1,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5023643000004085,188.01538380000056,None,None,1,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.1005443000012747,190.51920000000064,None,None,0,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5085626999989472,192.62174950000008,None,None,1,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h19.24.030,Main,2022.1.1,60.041092123555856,
