distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4988224999979138,132.366050700075,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4984628999372944,134.86666649999097,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4985731999622658,137.3664516999852,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4987527000484988,139.87174349999987,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6202797999139875,142.3667355000507,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.493720900034532,143.9860420000041,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4986180999549106,146.48291680007242,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0960170000325888,148.98338059999514,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5019851999823004,151.08090290008113,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498675400041975,153.5846853000112,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6331404999364167,156.08533690008335,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7344713000347838,157.719429400051,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6156090999720618,159.4526257000398,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.680438100011088,161.06985010008793,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,0.5500605000415817,162.75281119998544,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5021118998993188,165.33075920003466,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,yellow,2,None,k,,,,,1,8,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6522263999795541,167.83489529998042,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,yellow,1,k,None,,,,,1,9,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4945806000614539,169.48609170003328,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,yellow,2,None,k,,,,,1,10,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.5870475999545306,171.98355730006006,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,yellow,2,k,None,,,,,1,11,31,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4933255999349058,173.5695889000781,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,red,2,None,None,,,,,1,12,32,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498344000079669,176.06672390003223,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,red,1,None,None,,,,,1,13,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4992137000663206,178.5662637000205,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,blue,2,k,None,,,,,1,14,34,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4981938001001254,181.0680810000049,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,blue,1,k,None,,,,,1,15,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498931400012225,183.567132199998,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,blue,1,None,k,,,,,1,16,36,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6843800999922678,186.06765860004816,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,blue,2,k,None,,,,,1,17,37,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4957560000475496,187.7536534999963,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,blue,1,k,None,,,,,1,18,38,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4982347000623122,190.25062529998831,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,yellow,1,None,k,,,,,1,19,39,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7044390999944881,192.74965340003837,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.48160699999426,None,194.48160699999426,None,0.008333334,-0.07037037,0,0,0,0.012109169852919877,None,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,yellow,2,k,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.91518080001697,None,203.91518080001697,None,main,None,None,1,1.5044204000150785,205.9584583999822,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,red,1,None,None,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4984212999697775,208.46803910005838,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,blue,2,k,None,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4986166999442503,210.96761260007042,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,blue,1,k,None,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4989792000269517,213.46783009998035,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,yellow,2,k,None,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.498063699924387,215.96839669998735,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,yellow,2,None,k,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6365879999939352,218.46853620000184,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,blue,2,None,k,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7323186999419704,220.10403560008854,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,red,2,None,None,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4933592000743374,221.83710650005378,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,yellow,1,None,k,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7369424999924377,224.33445229998324,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,red,1,None,None,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4941556000849232,226.0708654000191,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,yellow,1,None,k,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7856994000030681,228.56875229999423,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,yellow,1,k,None,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.494964399957098,230.35419290000573,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,yellow,1,k,None,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4984420000109822,232.85190750006586,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,red,2,None,None,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4987033000215888,235.352029300062,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,yellow,2,None,k,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.5875944000435993,237.85229350009467,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,blue,1,k,None,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4929059999994934,239.43874830007553,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,blue,1,None,k,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.5537768999347463,241.9350900000427,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,blue,2,k,None,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4939497999148443,243.48785380006302,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,blue,2,None,k,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.603425299981609,245.98595510004088,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,blue,1,None,k,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6305721999378875,247.58789339999203,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,blue,1,None,k,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.566296299919486,249.22964120004326,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,blue,2,None,k,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7151873999973759,250.7881158000091,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,red,1,None,None,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.493846399942413,252.50465440005064,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,red,2,None,None,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4987043000292033,255.00205400004052,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,red,2,None,None,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4988455000566319,257.5025901000481,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,blue,2,k,None,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.498713899985887,260.0026928000152,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,yellow,1,k,None,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4985664999112487,262.50269320001826,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,blue,2,k,None,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.498662899946794,265.00240940006915,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,blue,2,None,k,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7036282999906689,267.5021686999826,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,red,1,None,None,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.493917900021188,269.2046114000259,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,blue,1,k,None,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.49862669990398,271.70259060000535,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,yellow,1,None,k,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7201961999526247,274.2028805000009,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,yellow,2,k,None,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4937305999919772,275.9222802000586,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,blue,1,None,k,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8536317999241874,278.41991789999884,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,blue,1,k,None,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4936022999463603,280.2729729000712,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,yellow,1,k,None,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4983079999219626,282.7702270000009,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,yellow,2,None,k,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6369615000439808,285.2701162000885,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,yellow,2,None,k,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.5984125999966636,286.9056517999852,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
negative,yellow,2,k,None,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4931549999164417,288.50532080000266,None,None,1,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
positive,yellow,1,None,k,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6042407000204548,291.00244950002525,None,None,0,,,,,,,,,,,,,,121,22,Female,2022-05-09_09h46.00.170,Parachute,2022.1.1,60.208937074314704,
