target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,0.018518519,-0.25462964,0,0,0,1.0094986199728737,None,27.79182413000053,None,76.13822980000077,None,76.13822980000077,None,-0.08796296,-0.087037034,0,0,0,0.012587629998961347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,19,Male,2022-05-06_14h22.23.897,Main,2022.1.1,60.00805308026232,
negative,negative,2,j,l,,,,,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,79.4351499000004,None,prac,2,2,2,negative,negative,l,l,1,1.8612749000003532,81.48828469999899,82.49239300000045,82.4543536000001,None,81.48828469999899,None,81.48828469999899,None,81.48828469999899,None,84.34067270000014,None,84.34067270000014,None,84.34067270000014,None,,,,,,,,,,,211,19,Male,2022-05-06_14h22.23.897,Main,2022.1.1,60.00805308026232,
neutral,neutral,2,k,k,,,,,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,1.1763830999989295,85.38104009999915,86.38831449999998,86.36772869999913,None,85.38104009999915,None,85.38104009999915,None,85.38104009999915,None,87.52110343000022,None,87.52110343000022,None,87.52110343000022,None,,,,,,,,,,,211,19,Male,2022-05-06_14h22.23.897,Main,2022.1.1,60.00805308026232,
negative,negative,1,j,l,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,negative,negative,l,l,1,0.9120708999998897,87.55891039999915,88.57052499999918,88.53133170000001,None,87.55891039999915,None,87.55891039999915,None,87.55891039999915,None,89.43782383000071,None,89.43782383000071,None,89.43782383000071,None,,,,,,,,,,,211,19,Male,2022-05-06_14h22.23.897,Main,2022.1.1,60.00805308026232,
neutral,positive,2,k,k,,,,,0,3,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.9039042000003974,89.47484070000064,90.48164650000035,90.46287780000057,None,89.47484070000064,None,89.47484070000064,None,89.47484070000064,None,91.34440893000028,None,91.34440893000028,None,91.34440893000028,None,,,,,,,,,,,211,19,Male,2022-05-06_14h22.23.897,Main,2022.1.1,60.00805308026232,
positive,negative,1,l,j,,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,negative,positive,j,j,1,0.7665950000009616,91.37620529999913,92.38399930000014,92.36493130000053,None,91.37620529999913,None,91.37620529999913,None,91.37620529999913,None,93.11543803000059,None,93.11543803000059,None,93.11543803000059,None,,,,,,,,,,,211,19,Male,2022-05-06_14h22.23.897,Main,2022.1.1,60.00805308026232,
neutral,neutral,1,k,k,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,neutral,k,k,1,0.6936234000004333,93.15017350000016,94.16116390000025,94.12373130000014,None,93.15017350000016,None,93.15017350000016,None,93.15017350000016,None,94.80930962999919,None,94.80930962999919,None,94.80930962999919,None,,,,,,,,,,,211,19,Male,2022-05-06_14h22.23.897,Main,2022.1.1,60.00805308026232,
neutral,positive,1,k,k,,,,,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,neutral,k,k,1,0.7240060999993148,94.84968379999918,95.8587750000006,95.84040699999969,None,94.84968379999918,None,94.84968379999918,None,94.84968379999918,None,96.53710083000006,None,96.53710083000006,None,96.53710083000006,None,,,,,,,,,,,211,19,Male,2022-05-06_14h22.23.897,Main,2022.1.1,60.00805308026232,
negative,positive,2,j,l,,,,,0,7,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,negative,l,l,1,0.7498489999998128,96.55907990000014,97.57917400000042,97.54140220000045,None,96.55907990000014,None,96.55907990000014,None,96.55907990000014,None,98.29017053000025,None,98.29017053000025,None,98.29017053000025,None,,,,,,,,,,,211,19,Male,2022-05-06_14h22.23.897,Main,2022.1.1,60.00805308026232,
neutral,negative,2,k,k,,,,,0,8,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,neutral,k,k,1,0.6858274999995047,98.31156960000044,99.3280610999991,99.29049809999924,None,98.31156960000044,None,98.31156960000044,None,98.31156960000044,None,99.9803820299996,None,99.9803820299996,None,99.9803820299996,None,,,,,,,,,,,211,19,Male,2022-05-06_14h22.23.897,Main,2022.1.1,60.00805308026232,
