target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,-0.039814815,-0.4148148,0,0,0,1.0176160506671295,None,28.29755589000415,None,78.55081169999903,None,78.55081169999903,None,-0.11296296,-0.08611111,0,0,0,0.013391889980994165,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,22,Female,2022-05-05_14h08.08.084,Boat,2022.1.1,59.87848260921227,
positive,negative,2,l,j,,,,,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,86.38148390001152,None,prac,1,1,2,negative,positive,j,j,1,1.8396778000169434,88.41129280001041,89.43018230001326,89.38911109999754,None,88.41129280001041,None,88.41129280001041,None,88.41129280001041,None,91.24220169999171,None,91.24220169999171,None,91.24220169999171,None,,,,,,,,,,,117,22,Female,2022-05-05_14h08.08.084,Boat,2022.1.1,59.87848260921227,
positive,positive,2,l,j,,,,,0,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,positive,j,j,1,0.8341120000113733,92.25536229999852,93.2798696999962,93.23478769999929,None,92.25536229999852,None,92.25536229999852,None,92.25536229999852,None,94.07647909001098,None,94.07647909001098,None,94.07647909001098,None,,,,,,,,,,,117,22,Female,2022-05-05_14h08.08.084,Boat,2022.1.1,59.87848260921227,
neutral,negative,1,k,k,,,,,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,negative,neutral,k,k,1,0.7615631000080612,94.09177240001736,95.11387669999385,95.06967779999832,None,94.09177240001736,None,94.09177240001736,None,94.09177240001736,None,95.84036579001695,None,95.84036579001695,None,95.84036579001695,None,,,,,,,,,,,117,22,Female,2022-05-05_14h08.08.084,Boat,2022.1.1,59.87848260921227,
neutral,neutral,1,k,k,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.7435117999848444,95.85662700000103,96.87065680001979,96.83475660000113,None,95.85662700000103,None,95.85662700000103,None,95.85662700000103,None,97.58680048999376,None,97.58680048999376,None,97.58680048999376,None,,,,,,,,,,,117,22,Female,2022-05-05_14h08.08.084,Boat,2022.1.1,59.87848260921227,
negative,neutral,1,j,l,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,negative,l,l,1,0.8196191999886651,97.60405080000055,98.6202639999974,98.5829474000202,None,97.60405080000055,None,97.60405080000055,None,97.60405080000055,None,99.40803329001646,None,99.40803329001646,None,99.40803329001646,None,,,,,,,,,,,117,22,Female,2022-05-05_14h08.08.084,Boat,2022.1.1,59.87848260921227,
negative,negative,2,j,l,,,,,0,5,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,negative,l,l,1,0.8497512999747414,99.42389530001674,100.43565470000613,100.40040840001893,None,99.42389530001674,None,99.42389530001674,None,99.42389530001674,None,101.25869929000037,None,101.25869929000037,None,101.25869929000037,None,,,,,,,,,,,117,22,Female,2022-05-05_14h08.08.084,Boat,2022.1.1,59.87848260921227,
positive,positive,1,l,j,,,,,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,positive,j,j,1,0.9399745000118855,101.27839950000634,102.29712580001797,102.25428330001887,None,101.27839950000634,None,101.27839950000634,None,101.27839950000634,None,103.20426698999363,None,103.20426698999363,None,103.20426698999363,None,,,,,,,,,,,117,22,Female,2022-05-05_14h08.08.084,Boat,2022.1.1,59.87848260921227,
neutral,neutral,2,k,k,,,,,0,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,neutral,neutral,k,k,1,0.6886136000102852,103.21875659999205,104.23233280002023,104.21412439999403,None,103.21875659999205,None,103.21875659999205,None,103.21875659999205,None,104.89395378999761,None,104.89395378999761,None,104.89395378999761,None,,,,,,,,,,,117,22,Female,2022-05-05_14h08.08.084,Boat,2022.1.1,59.87848260921227,
neutral,positive,2,k,k,,,,,0,8,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.6730592000239994,104.90951270001824,105.93013079999946,105.88769500001217,None,104.90951270001824,None,104.90951270001824,None,104.90951270001824,None,106.57080379001563,None,106.57080379001563,None,106.57080379001563,None,,,,,,,,,,,117,22,Female,2022-05-05_14h08.08.084,Boat,2022.1.1,59.87848260921227,
