target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,0.48240742,-0.3287037,0,0,0,1.030639219956356,None,30.627341280010295,None,80.76318000000902,None,80.76318000000902,None,-0.06666667,-0.09166667,0,0,0,0.013489580000168644,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,22,Female,2022-04-28_15h35.25.787,Boat,2022.1.1,60.08362438691684,
neutral,positive,2,k,k,,,,,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,85.91447450000851,None,prac,1,1,2,positive,neutral,k,k,1,1.2639252999942983,87.95511970001098,88.96739060000982,88.93163089999871,None,87.95511970001098,None,87.95511970001098,None,87.95511970001098,None,90.19117988000217,None,90.19117988000217,None,90.19117988000217,None,,,,,,,,,,,103,22,Female,2022-04-28_15h35.25.787,Boat,2022.1.1,60.08362438691684,
negative,neutral,2,j,l,,,,,0,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,neutral,negative,l,l,1,1.3293004999868572,90.2167855000007,91.23384000000078,91.19782480000868,None,90.2167855000007,None,90.2167855000007,None,90.2167855000007,None,92.52186388000264,None,92.52186388000264,None,92.52186388000264,None,,,,,,,,,,,103,22,Female,2022-04-28_15h35.25.787,Boat,2022.1.1,60.08362438691684,
neutral,positive,1,k,k,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,1.1684569000062766,92.54979660001118,93.55044330000237,93.53411530000449,None,92.54979660001118,None,92.54979660001118,None,92.54979660001118,None,94.6941296800098,None,94.6941296800098,None,94.6941296800098,None,,,,,,,,,,,103,22,Female,2022-04-28_15h35.25.787,Boat,2022.1.1,60.08362438691684,
positive,neutral,2,l,j,,,,,0,3,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,neutral,positive,j,j,1,1.011199900007341,94.70956840000872,95.71494520000124,95.69544219999807,None,94.70956840000872,None,94.70956840000872,None,94.70956840000872,None,96.70712308000948,None,96.70712308000948,None,96.70712308000948,None,,,,,,,,,,,103,22,Female,2022-04-28_15h35.25.787,Boat,2022.1.1,60.08362438691684,
negative,positive,2,j,l,,,,,0,4,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,positive,negative,l,l,1,1.0219867999985581,96.72655600000871,97.7340336000052,97.7175847000035,None,96.72655600000871,None,96.72655600000871,None,96.72655600000871,None,98.73128897999705,None,98.73128897999705,None,98.73128897999705,None,,,,,,,,,,,103,22,Female,2022-04-28_15h35.25.787,Boat,2022.1.1,60.08362438691684,
neutral,neutral,2,k,k,,,,,0,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,neutral,neutral,k,k,1,0.895046599995112,98.75712020001083,99.77555050000956,99.73395280000113,None,98.75712020001083,None,98.75712020001083,None,98.75712020001083,None,100.62853728000773,None,100.62853728000773,None,100.62853728000773,None,,,,,,,,,,,103,22,Female,2022-04-28_15h35.25.787,Boat,2022.1.1,60.08362438691684,
negative,negative,1,j,l,,,,,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,negative,l,l,1,1.2262934000027599,100.65233520000766,101.66241840001021,101.6421282000083,None,100.65233520000766,None,100.65233520000766,None,100.65233520000766,None,102.85372358000605,None,102.85372358000605,None,102.85372358000605,None,,,,,,,,,,,103,22,Female,2022-04-28_15h35.25.787,Boat,2022.1.1,60.08362438691684,
positive,negative,2,l,j,,,,,0,7,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,positive,j,j,1,1.098417299988796,102.88078710000264,103.90059900000051,103.88225010001042,None,102.88078710000264,None,102.88078710000264,None,102.88078710000264,None,104.95610968000547,None,104.95610968000547,None,104.95610968000547,None,,,,,,,,,,,103,22,Female,2022-04-28_15h35.25.787,Boat,2022.1.1,60.08362438691684,
neutral,neutral,1,k,k,,,,,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.9958711999934167,104.97985810000682,105.99825319999945,105.97905609999725,None,104.97985810000682,None,104.97985810000682,None,104.97985810000682,None,106.95415828000405,None,106.95415828000405,None,106.95415828000405,None,,,,,,,,,,,103,22,Female,2022-04-28_15h35.25.787,Boat,2022.1.1,60.08362438691684,
