target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,-0.09259259,-0.38796297,0,0,0,1.0239574900024309,None,29.9674381900003,None,85.29485449999993,None,85.29485449999993,None,-0.07037037,-0.07685185,0,0,0,0.012240189999829454,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,25,Female,2022-05-04_15h24.46.611,Main,2022.1.1,60.042678335814436,
negative,positive,2,j,l,,,,,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,88.85724469999968,None,prac,2,2,2,positive,negative,l,l,1,1.5160741999998208,90.91515179999988,91.9321574000005,91.89435539999977,None,90.91515179999988,None,90.91515179999988,None,90.91515179999988,None,93.41208350000034,None,93.41208350000034,None,93.41208350000034,None,,,,,,,,,,,209,25,Female,2022-05-04_15h24.46.611,Main,2022.1.1,60.042678335814436,
positive,negative,2,l,j,,,,,0,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,negative,positive,j,j,1,1.3542562000002363,94.4482994,95.45550019999973,95.43602519999968,None,94.4482994,None,94.4482994,None,94.4482994,None,96.76906488999967,None,96.76906488999967,None,96.76906488999967,None,,,,,,,,,,,209,25,Female,2022-05-04_15h24.46.611,Main,2022.1.1,60.042678335814436,
negative,positive,1,j,l,,,,,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,negative,l,l,1,1.505943699999989,96.8080071000004,97.81724289999966,97.7981219000003,None,96.8080071000004,None,96.8080071000004,None,96.8080071000004,None,99.2870496000005,None,99.2870496000005,None,99.2870496000005,None,,,,,,,,,,,209,25,Female,2022-05-04_15h24.46.611,Main,2022.1.1,60.042678335814436,
neutral,positive,2,k,k,,,,,0,3,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.7248473999998168,100.32002410000041,101.33746400000018,101.29751829999987,None,100.32002410000041,None,100.32002410000041,None,100.32002410000041,None,102.02022809000019,None,102.02022809000019,None,102.02022809000019,None,,,,,,,,,,,209,25,Female,2022-05-04_15h24.46.611,Main,2022.1.1,60.042678335814436,
neutral,neutral,1,k,k,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,neutral,k,l,0,0.920191999999588,102.0506163,103.05626440000015,103.03668879999987,None,102.0506163,None,102.0506163,None,102.0506163,None,103.95270849999997,None,103.95270849999997,None,103.95270849999997,None,,,,,,,,,,,209,25,Female,2022-05-04_15h24.46.611,Main,2022.1.1,60.042678335814436,
positive,neutral,1,l,j,,,,,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,positive,j,j,1,1.440196599999581,104.98947469999985,105.99456439999994,105.97625040000003,None,104.98947469999985,None,104.98947469999985,None,104.98947469999985,None,107.39851489000003,None,107.39851489000003,None,107.39851489000003,None,,,,,,,,,,,209,25,Female,2022-05-04_15h24.46.611,Main,2022.1.1,60.042678335814436,
positive,neutral,2,l,j,,,,,0,6,6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,neutral,positive,j,j,1,0.8146980999999869,107.42829319999964,108.44601340000008,108.42686659999981,None,107.42829319999964,None,107.42829319999964,None,107.42829319999964,None,109.22020149000028,None,109.22020149000028,None,109.22020149000028,None,,,,,,,,,,,209,25,Female,2022-05-04_15h24.46.611,Main,2022.1.1,60.042678335814436,
negative,neutral,1,j,l,,,,,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,neutral,negative,l,l,1,0.9334067999998297,109.25357729999996,110.26667879999968,110.24709210000037,None,109.25357729999996,None,109.25357729999996,None,109.25357729999996,None,111.15469288999967,None,111.15469288999967,None,111.15469288999967,None,,,,,,,,,,,209,25,Female,2022-05-04_15h24.46.611,Main,2022.1.1,60.042678335814436,
positive,positive,2,l,j,,,,,0,8,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,positive,j,j,1,0.7725491999999576,111.17641170000024,112.19884850000017,112.15817040000002,None,111.17641170000024,None,111.17641170000024,None,111.17641170000024,None,112.9317296899998,None,112.9317296899998,None,112.9317296899998,None,,,,,,,,,,,209,25,Female,2022-05-04_15h24.46.611,Main,2022.1.1,60.042678335814436,
