target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,-0.24166666,-0.39907408,0,0,0,1.0304620386450551,None,24.128944339958252,None,77.73339670000132,None,77.73339670000132,None,-0.10555556,-0.10092592,0,0,0,0.013345739978831261,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,26,Male,2022-05-02_12h50.46.983,Boat,2022.1.1,59.96433322224559,
positive,neutral,2,l,j,,,,,0,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,81.04986009997083,None,prac,1,1,2,neutral,positive,l,l,1,1.7592874999972992,83.07608530001016,84.0931319000083,84.0462400999968,None,83.07608530001016,None,83.07608530001016,None,83.07608530001016,None,85.83426939998753,None,85.83426939998753,None,85.83426939998753,None,,,,,,,,,,,108,26,Male,2022-05-02_12h50.46.983,Boat,2022.1.1,59.96433322224559,
neutral,negative,2,k,k,,,,,0,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,neutral,k,k,1,1.0257675999891944,86.85453050001524,87.87221760000102,87.83613399998285,None,86.85453050001524,None,86.85453050001524,None,86.85453050001524,None,88.86668743999326,None,88.86668743999326,None,88.86668743999326,None,,,,,,,,,,,108,26,Male,2022-05-02_12h50.46.983,Boat,2022.1.1,59.96433322224559,
positive,positive,1,l,j,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,positive,l,l,1,1.1714428999694064,88.88550279999617,89.88482189999195,89.8679209999973,None,88.88550279999617,None,88.88550279999617,None,88.88550279999617,None,91.04121024001506,None,91.04121024001506,None,91.04121024001506,None,,,,,,,,,,,108,26,Male,2022-05-02_12h50.46.983,Boat,2022.1.1,59.96433322224559,
positive,positive,2,l,j,,,,,0,3,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,positive,l,l,1,0.9591644999454729,91.06147489999421,92.07688720000442,92.03509869996924,None,91.06147489999421,None,91.06147489999421,None,91.06147489999421,None,93.00207293996937,None,93.00207293996937,None,93.00207293996937,None,,,,,,,,,,,108,26,Male,2022-05-02_12h50.46.983,Boat,2022.1.1,59.96433322224559,
positive,negative,1,l,j,,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,negative,positive,l,l,1,1.3517030000220984,93.01863930001855,94.01832999999169,94.00146840000525,None,93.01863930001855,None,93.01863930001855,None,93.01863930001855,None,95.35562163995928,None,95.35562163995928,None,95.35562163995928,None,,,,,,,,,,,108,26,Male,2022-05-02_12h50.46.983,Boat,2022.1.1,59.96433322224559,
neutral,negative,1,k,k,,,,,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,negative,neutral,k,k,1,0.9370275000110269,95.37240140000358,96.3854981000186,96.3521096999757,None,95.37240140000358,None,95.37240140000358,None,95.37240140000358,None,97.2967696399719,None,97.2967696399719,None,97.2967696399719,None,,,,,,,,,,,108,26,Male,2022-05-02_12h50.46.983,Boat,2022.1.1,59.96433322224559,
neutral,neutral,1,k,k,,,,,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.8205186999985017,97.31679559999611,98.32021370000439,98.28532620001351,None,97.31679559999611,None,97.31679559999611,None,97.31679559999611,None,99.11855753997224,None,99.11855753997224,None,99.11855753997224,None,,,,,,,,,,,108,26,Male,2022-05-02_12h50.46.983,Boat,2022.1.1,59.96433322224559,
negative,positive,1,j,l,,,,,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,positive,negative,j,j,1,4.077614400011953,99.1353664000053,100.13570179999806,100.11864150001202,None,99.1353664000053,None,99.1353664000053,None,99.1353664000053,None,104.2041642999975,None,104.2041642999975,None,104.2041642999975,None,,,,,,,,,,,108,26,Male,2022-05-02_12h50.46.983,Boat,2022.1.1,59.96433322224559,
neutral,positive,2,k,k,,,,,0,8,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,positive,neutral,k,k,1,1.0687468000105582,105.22081189998426,106.23705489997519,106.20187839999562,None,105.22081189998426,None,105.22081189998426,None,105.22081189998426,None,107.27603973998339,None,107.27603973998339,None,107.27603973998339,None,,,,,,,,,,,108,26,Male,2022-05-02_12h50.46.983,Boat,2022.1.1,59.96433322224559,
