target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
positive,positive,1,l,j,,,,,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,positive,positive,j,j,1,1.137861100025475,158.0917793000117,159.09364019997884,159.07512519997545,None,158.0917793000117,None,158.0917793000117,None,158.0917793000117,None,160.2156412399956,None,160.2156412399956,None,160.2156412399956,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
negative,positive,1,j,l,,,,,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,positive,negative,l,l,1,1.21854460000759,160.2335320999846,161.24206610000692,161.20591929997317,None,160.2335320999846,None,160.2335320999846,None,160.2335320999846,None,162.43629913997137,None,162.43629913997137,None,162.43629913997137,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
positive,positive,2,l,j,,,,,0,10,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,positive,j,j,1,1.021906099980697,162.45377069996903,163.4628002999816,163.42707470001187,None,162.45377069996903,None,162.45377069996903,None,162.45377069996903,None,164.4588535399991,None,164.4588535399991,None,164.4588535399991,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
negative,neutral,2,j,l,,,,,0,11,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,neutral,negative,l,l,1,0.8867858999874443,164.4775613999809,165.50002099998528,165.45326410001144,None,164.4775613999809,None,164.4775613999809,None,164.4775613999809,None,166.34957533997948,None,166.34957533997948,None,166.34957533997948,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
negative,positive,2,j,l,,,,,0,12,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,negative,l,l,1,1.0543439000030048,166.3705964999972,167.37845149997156,167.34213309996994,None,166.3705964999972,None,166.3705964999972,None,166.3705964999972,None,168.40646824000868,None,168.40646824000868,None,168.40646824000868,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
positive,negative,1,l,j,,,,,0,13,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,negative,positive,j,j,1,1.033223900012672,168.4245941999834,169.44169979996514,169.42176619998645,None,168.4245941999834,None,168.4245941999834,None,168.4245941999834,None,170.44197193997678,None,170.44197193997678,None,170.44197193997678,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
positive,neutral,1,l,j,,,,,0,14,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,positive,j,j,1,0.9396624999935739,170.45938600000227,171.47017230000347,171.43088699999498,None,170.45938600000227,None,170.45938600000227,None,170.45938600000227,None,172.38573664000722,None,172.38573664000722,None,172.38573664000722,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
positive,neutral,2,l,j,,,,,0,15,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,neutral,positive,j,j,1,0.8779569999896921,172.40237179998076,173.40947690000758,173.3753299000091,None,172.40237179998076,None,172.40237179998076,None,172.40237179998076,None,174.26509943999116,None,174.26509943999116,None,174.26509943999116,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
negative,neutral,1,j,l,,,,,0,16,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,neutral,negative,l,l,1,0.8650189000181854,174.28314790001605,175.28973429999314,175.27026119997026,None,174.28314790001605,None,174.28314790001605,None,174.28314790001605,None,176.13285043997456,None,176.13285043997456,None,176.13285043997456,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
neutral,negative,2,k,k,,,,,0,17,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,negative,neutral,k,k,1,0.8669895000057295,176.15262999996776,177.16278319997946,177.12780000001658,None,176.15262999996776,None,176.15262999996776,None,176.15262999996776,None,178.00035743996267,None,178.00035743996267,None,178.00035743996267,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
positive,negative,1,l,j,,,,,1,0,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,positive,j,j,1,0.8689560999628156,178.019594900019,179.02422859997023,179.00374849996297,None,178.019594900019,None,178.019594900019,None,178.019594900019,None,179.87266263999044,None,179.87266263999044,None,179.87266263999044,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
negative,negative,1,j,l,,,,,1,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,negative,l,l,1,1.0368446999927983,179.89173450000817,180.90971709997393,180.87143850000575,None,179.89173450000817,None,179.89173450000817,None,179.89173450000817,None,181.91144514001206,None,181.91144514001206,None,181.91144514001206,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
negative,neutral,1,j,l,,,,,1,2,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,negative,l,l,1,0.9870859000366181,181.9307456999668,182.94350809999742,182.9089278000174,None,181.9307456999668,None,181.9307456999668,None,181.9307456999668,None,183.90242213999153,None,183.90242213999153,None,183.90242213999153,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
positive,neutral,1,l,j,,,,,1,3,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,positive,j,j,1,0.959771899972111,183.9248716000002,184.9428022999782,184.9030410000123,None,183.9248716000002,None,183.9248716000002,None,183.9248716000002,None,185.86342304000863,None,185.86342304000863,None,185.86342304000863,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
positive,positive,2,l,j,,,,,1,4,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,positive,positive,j,j,1,0.9424187000258826,185.88090910000028,186.88237840001239,186.86421229998814,None,185.88090910000028,None,185.88090910000028,None,185.88090910000028,None,187.80894503997405,None,187.80894503997405,None,187.80894503997405,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
neutral,neutral,2,k,k,,,,,1,5,23,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,0.9223137999651954,187.82647159998305,188.84216619998915,188.80366279999726,None,187.82647159998305,None,187.82647159998305,None,187.82647159998305,None,189.73428884001913,None,189.73428884001913,None,189.73428884001913,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
negative,neutral,2,j,l,,,,,1,6,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,neutral,negative,l,l,1,0.8977524000220001,189.7541764000198,190.76370780001162,190.74590959999477,None,189.7541764000198,None,189.7541764000198,None,189.7541764000198,None,191.63465333996572,None,191.63465333996572,None,191.63465333996572,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
positive,neutral,2,l,j,,,,,1,7,25,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,neutral,positive,j,j,1,0.8225306999520399,191.65694419998908,192.66360759997042,192.62720180000179,None,191.65694419998908,None,191.65694419998908,None,191.65694419998908,None,193.45924983998992,None,193.45924983998992,None,193.45924983998992,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
neutral,negative,1,k,k,,,,,1,8,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,k,1,0.8731371000176296,193.47669559996575,194.48038949997863,194.46210730000166,None,193.47669559996575,None,193.47669559996575,None,193.47669559996575,None,195.33523734000045,None,195.33523734000045,None,195.33523734000045,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
positive,positive,1,l,j,,,,,1,9,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,positive,positive,j,j,1,0.9014434000127949,195.35750529996585,196.36241559998598,196.32673789997352,None,195.35750529996585,None,195.35750529996585,None,195.35750529996585,None,197.23952923999167,None,197.23952923999167,None,197.23952923999167,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
negative,positive,2,j,l,,,,,1,10,28,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,negative,l,l,1,0.8781014999840409,197.25993399997242,198.27484329999425,198.25435339997057,None,197.25993399997242,None,197.25993399997242,None,197.25993399997242,None,199.1202338400064,None,199.1202338400064,None,199.1202338400064,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
positive,negative,2,l,j,,,,,1,11,29,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,negative,positive,j,j,1,0.8469425999792293,199.1414699999732,200.14668969996274,200.1106357999961,None,199.1414699999732,None,199.1414699999732,None,199.1414699999732,None,200.96789203996303,None,200.96789203996303,None,200.96789203996303,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
neutral,positive,1,k,k,,,,,1,12,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,neutral,k,k,1,1.0194205000298098,200.9888573999633,201.9950287999818,201.97751519997837,None,200.9888573999633,None,200.9888573999633,None,200.9888573999633,None,202.99115723998983,None,202.99115723998983,None,202.99115723998983,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
neutral,positive,2,k,k,,,,,1,13,31,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,positive,neutral,k,k,1,0.8247317000059411,203.00957459997153,204.02632689999882,203.9884832999669,None,203.00957459997153,None,203.00957459997153,None,203.00957459997153,None,204.8193664399907,None,204.8193664399907,None,204.8193664399907,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
negative,positive,1,j,l,,,,,1,14,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,positive,negative,l,l,1,1.094220699975267,204.83862039999804,205.84904259996256,205.8123542999965,None,204.83862039999804,None,204.83862039999804,None,204.83862039999804,None,206.9147826399887,None,206.9147826399887,None,206.9147826399887,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
neutral,negative,2,k,k,,,,,1,15,33,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,negative,neutral,k,k,1,0.9925679999869317,206.93442100001266,207.95113170001423,207.90933389996644,None,206.93442100001266,None,206.93442100001266,None,206.93442100001266,None,208.9098756399937,None,208.9098756399937,None,208.9098756399937,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
neutral,neutral,1,k,k,,,,,1,16,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.6614821999683045,208.92978750000475,209.94434599997476,209.9100054000155,None,208.92978750000475,None,208.92978750000475,None,208.92978750000475,None,210.57523383996448,None,210.57523383996448,None,210.57523383996448,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
negative,negative,2,j,l,,,,,1,17,35,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,negative,negative,l,l,1,0.9840204999782145,210.59207429998787,211.5935799999861,211.57617399998708,None,210.59207429998787,None,210.59207429998787,None,210.59207429998787,None,212.56103734001516,None,212.56103734001516,None,212.56103734001516,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.57364209997468,None,None,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14166667,-0.2537037,1,0,0,0.005498540063854307,None,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
negative,positive,2,j,l,,,,,,,,,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,224.37106079998193,None,main,1,1,2,positive,negative,l,l,1,1.0071166999987327,226.39434309996432,227.40448309999192,227.3840887999977,None,226.39434309996432,None,226.39434309996432,None,226.39434309996432,None,228.37900134000228,None,228.37900134000228,None,228.37900134000228,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
negative,positive,1,j,l,,,,,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,negative,l,l,1,0.798332299978938,228.40201269998215,229.40987299999688,229.3917820000206,None,228.40201269998215,None,228.40201269998215,None,228.40201269998215,None,230.1812125400058,None,230.1812125400058,None,230.1812125400058,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
negative,negative,1,j,l,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,negative,l,l,1,0.6534414999769069,230.20344850001857,231.21080150001217,231.17545869998867,None,230.20344850001857,None,230.20344850001857,None,230.20344850001857,None,231.83826544000766,None,231.83826544000766,None,231.83826544000766,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
positive,positive,2,l,j,,,,,,,,,0,3,3,11,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,positive,j,j,1,0.7858884999877773,231.85900619998574,232.8626806999673,232.8443763999967,None,231.85900619998574,None,231.85900619998574,None,231.85900619998574,None,233.62699813999933,None,233.62699813999933,None,233.62699813999933,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
neutral,neutral,1,k,k,,,,,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,neutral,k,k,1,0.7006515999673866,233.64531120000174,234.64550980000058,234.62769330001902,None,233.64531120000174,None,233.64531120000174,None,233.64531120000174,None,235.33006483996286,None,235.33006483996286,None,235.33006483996286,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
neutral,negative,2,k,k,,,,,,,,,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,neutral,k,k,1,0.8261332999682054,235.34995599999093,236.36547429999337,236.32957900001202,None,235.34995599999093,None,235.34995599999093,None,235.34995599999093,None,237.16000223996815,None,237.16000223996815,None,237.16000223996815,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
neutral,positive,1,k,k,,,,,,,,,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,neutral,k,k,1,0.6075935999979265,237.18057319999207,238.1933565000072,238.16014399996493,None,237.18057319999207,None,237.18057319999207,None,237.18057319999207,None,238.7712102400139,None,238.7712102400139,None,238.7712102400139,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
positive,positive,1,l,j,,,,,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,positive,j,j,1,0.6665659000282176,238.79229439998744,239.7969264999847,239.77905499999179,None,238.79229439998744,None,238.79229439998744,None,238.79229439998744,None,240.44108583998167,None,240.44108583998167,None,240.44108583998167,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
neutral,positive,2,k,k,,,,,,,,,0,8,8,13,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,neutral,k,k,1,0.6577478999970481,240.45922530000098,241.4601941999863,241.441750900005,None,240.45922530000098,None,240.45922530000098,None,240.45922530000098,None,242.1008689399925,None,242.1008689399925,None,242.1008689399925,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
positive,neutral,1,l,j,,,,,,,,,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,positive,j,j,1,0.7658120000269264,242.12620030000107,243.12918960000388,243.1114592999802,None,242.12620030000107,None,242.12620030000107,None,242.12620030000107,None,243.87346153996185,None,243.87346153996185,None,243.87346153996185,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
positive,neutral,2,l,j,,,,,,,,,0,10,10,17,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,positive,j,j,1,0.7224875999963842,243.89226240001153,244.89694840001175,244.87830320000648,None,243.89226240001153,None,243.89226240001153,None,243.89226240001153,None,245.59740814000833,None,245.59740814000833,None,245.59740814000833,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
positive,negative,1,l,j,,,,,,,,,0,11,11,5,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,positive,j,j,1,0.8304392999853007,245.61604019999504,246.6353958999971,246.59372820000863,None,245.61604019999504,None,245.61604019999504,None,245.61604019999504,None,247.43074303998145,None,247.43074303998145,None,247.43074303998145,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
neutral,negative,1,k,k,,,,,,,,,0,12,12,7,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,neutral,k,k,1,0.6854977000039071,247.44885270000668,248.45506289997138,248.43547500000568,None,247.44885270000668,None,247.44885270000668,None,247.44885270000668,None,249.12041144001995,None,249.12041144001995,None,249.12041144001995,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
negative,neutral,1,j,l,,,,,,,,,0,13,13,3,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,negative,l,l,1,1.0187168000265956,249.1390367000131,250.14866050001,250.1125513999723,None,249.1390367000131,None,249.1390367000131,None,249.1390367000131,None,251.1413901399821,None,251.1413901399821,None,251.1413901399821,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
negative,neutral,2,j,l,,,,,,,,,0,14,14,12,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,negative,l,l,1,0.7158568999730051,251.16036949999398,252.1634158999659,252.14499339996837,None,251.16036949999398,None,251.16036949999398,None,251.16036949999398,None,252.86037593997315,None,252.86037593997315,None,252.86037593997315,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
neutral,neutral,2,k,k,,,,,,,,,0,15,15,10,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,neutral,k,k,1,0.7756546000018716,252.87961840000935,253.89881390001392,253.86086959997192,None,252.87961840000935,None,252.87961840000935,None,252.87961840000935,None,254.64012153998482,None,254.64012153998482,None,254.64012153998482,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
negative,negative,2,j,l,,,,,,,,,0,16,16,9,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,negative,l,l,1,0.9137947999988683,254.65863479999825,255.67516230000183,255.6553612999851,None,254.65863479999825,None,254.65863479999825,None,254.65863479999825,None,256.556805539981,None,256.556805539981,None,256.556805539981,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
positive,negative,2,l,j,,,,,,,,,0,17,17,14,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,positive,j,j,1,0.7622442999854684,256.5759684999939,257.5944873999688,257.5552874999703,None,256.5759684999939,None,256.5759684999939,None,256.5759684999939,None,258.3204721399699,None,258.3204721399699,None,258.3204721399699,None,,,,,,,,,,,119,26,Female,2022-05-06_14h07.02.007,Boat,2022.1.1,60.07405930475167,
