target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,0.074074075,-0.39444444,0,0,0,1.0116404799891825,None,23.47375696000008,None,74.65310180000006,None,74.65310180000006,None,0.09537037,-0.062037036,0,0,0,0.012680060000093363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h50.32.711,Main,2022.1.1,60.09405922144996,
,,,,,1,0,1,0,,,,,,,,,None,-0.019444445,-0.39722222,1,0,0,1.0065397600001234,None,78.33345305999993,None,81.36983549999968,None,81.36983549999968,None,-0.098148145,-0.09907407,0,0,0,0.005849460000263207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h50.32.711,Main,2022.1.1,60.09405922144996,
neutral,positive,2,k,k,,,,,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,90.7487900000001,None,prac,1,1,2,positive,neutral,k,k,1,1.401734199999737,92.79147310000008,93.80856799999992,93.77198839999983,None,92.79147310000008,None,92.79147310000008,None,92.79147310000008,None,95.15720255999977,None,95.15720255999977,None,95.15720255999977,None,,,,,,,,,,,215,20,Female,2022-05-11_16h50.32.711,Main,2022.1.1,60.09405922144996,
positive,negative,2,l,j,,,,,0,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,positive,j,j,1,1.2579738999997971,95.20126609999988,96.21040760000005,96.1744905999999,None,95.20126609999988,None,95.20126609999988,None,95.20126609999988,None,97.41906815999974,None,97.41906815999974,None,97.41906815999974,None,,,,,,,,,,,215,20,Female,2022-05-11_16h50.32.711,Main,2022.1.1,60.09405922144996,
negative,positive,2,j,l,,,,,0,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,negative,l,l,1,0.9383919000001697,97.45098039999993,98.46555269999999,98.44554999999991,None,97.45098039999993,None,97.45098039999993,None,97.45098039999993,None,99.35925235999994,None,99.35925235999994,None,99.35925235999994,None,,,,,,,,,,,215,20,Female,2022-05-11_16h50.32.711,Main,2022.1.1,60.09405922144996,
negative,negative,2,j,l,,,,,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,negative,l,l,1,0.7597590000000309,99.37822879999976,100.39423480000005,100.35861739999973,None,99.37822879999976,None,99.37822879999976,None,99.37822879999976,None,101.12099406000007,None,101.12099406000007,None,101.12099406000007,None,,,,,,,,,,,215,20,Female,2022-05-11_16h50.32.711,Main,2022.1.1,60.09405922144996,
negative,positive,1,j,l,,,,,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,negative,l,l,1,1.385957099999814,101.15630979999969,102.16015719999996,102.14321699999982,None,101.15630979999969,None,101.15630979999969,None,101.15630979999969,None,103.50932535999974,None,103.50932535999974,None,103.50932535999974,None,,,,,,,,,,,215,20,Female,2022-05-11_16h50.32.711,Main,2022.1.1,60.09405922144996,
positive,neutral,2,l,j,,,,,0,5,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,neutral,positive,j,j,1,0.8972125000000233,103.54017399999975,104.5464552999997,104.52708099999973,None,103.54017399999975,None,103.54017399999975,None,103.54017399999975,None,105.40871575999964,None,105.40871575999964,None,105.40871575999964,None,,,,,,,,,,,215,20,Female,2022-05-11_16h50.32.711,Main,2022.1.1,60.09405922144996,
neutral,negative,1,k,k,,,,,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,negative,neutral,k,k,1,1.0095243999999184,105.45085729999983,106.46425060000001,106.42553120000002,None,105.45085729999983,None,105.45085729999983,None,105.45085729999983,None,107.42008595999997,None,107.42008595999997,None,107.42008595999997,None,,,,,,,,,,,215,20,Female,2022-05-11_16h50.32.711,Main,2022.1.1,60.09405922144996,
positive,positive,1,l,j,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,positive,j,j,1,0.7895705999999336,107.44234370000004,108.45841249999967,108.42080189999979,None,107.44234370000004,None,107.44234370000004,None,107.44234370000004,None,109.21352975999972,None,109.21352975999972,None,109.21352975999972,None,,,,,,,,,,,215,20,Female,2022-05-11_16h50.32.711,Main,2022.1.1,60.09405922144996,
