target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,0.12592593,-0.40925926,0,0,0,1.0131903300125487,None,24.720323970000074,None,74.89987370000017,None,74.89987370000017,None,-0.075925924,-0.07777778,0,0,0,0.012322170000061305,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,24,Female,2022-05-20_14h09.58.338,Main,2022.1.1,60.0013560306033,
negative,negative,1,j,l,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,78.19686360000014,None,prac,1,1,1,negative,negative,j,j,1,1.5060888000002706,80.24804549999999,81.25496169999997,81.23434120000002,None,80.24804549999999,None,80.24804549999999,None,80.24804549999999,None,82.74814680000009,None,82.74814680000009,None,82.74814680000009,None,,,,,,,,,,,220,24,Female,2022-05-20_14h09.58.338,Main,2022.1.1,60.0013560306033,
neutral,positive,1,k,k,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,1.1442981000000145,83.7971692000001,84.80296880000014,84.78433949999999,None,83.7971692000001,None,83.7971692000001,None,83.7971692000001,None,85.90007767000029,None,85.90007767000029,None,85.90007767000029,None,,,,,,,,,,,220,24,Female,2022-05-20_14h09.58.338,Main,2022.1.1,60.0013560306033,
negative,negative,2,j,l,,,,,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,negative,negative,j,j,1,1.1420407999999043,85.9416298000001,86.94296299999996,86.92408870000008,None,85.9416298000001,None,85.9416298000001,None,85.9416298000001,None,88.04809007000026,None,88.04809007000026,None,88.04809007000026,None,,,,,,,,,,,220,24,Female,2022-05-20_14h09.58.338,Main,2022.1.1,60.0013560306033,
neutral,negative,2,k,k,,,,,0,3,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,neutral,k,k,1,0.7732568999999785,88.09102830000029,89.1058766000001,89.0678882000002,None,88.09102830000029,None,88.09102830000029,None,88.09102830000029,None,89.82180666999997,None,89.82180666999997,None,89.82180666999997,None,,,,,,,,,,,220,24,Female,2022-05-20_14h09.58.338,Main,2022.1.1,60.0013560306033,
neutral,neutral,1,k,k,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.7015195999997559,89.85342780000019,90.86209610000014,90.84257030000026,None,89.85342780000019,None,89.85342780000019,None,89.85342780000019,None,91.52815927000015,None,91.52815927000015,None,91.52815927000015,None,,,,,,,,,,,220,24,Female,2022-05-20_14h09.58.338,Main,2022.1.1,60.0013560306033,
neutral,negative,1,k,k,,,,,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,k,1,0.6322728999998617,91.56735040000012,92.5839420000002,92.54452300000003,None,91.56735040000012,None,91.56735040000012,None,91.56735040000012,None,93.16271947000027,None,93.16271947000027,None,93.16271947000027,None,,,,,,,,,,,220,24,Female,2022-05-20_14h09.58.338,Main,2022.1.1,60.0013560306033,
negative,positive,1,j,l,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,negative,j,j,1,0.6431142000001273,93.19594320000033,94.21542230000023,94.17568770000025,None,93.19594320000033,None,93.19594320000033,None,93.19594320000033,None,94.80802967000031,None,94.80802967000031,None,94.80802967000031,None,,,,,,,,,,,220,24,Female,2022-05-20_14h09.58.338,Main,2022.1.1,60.0013560306033,
positive,negative,1,l,j,,,,,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,positive,l,l,1,0.9799447000000328,94.82802470000024,95.8352831000002,95.81695260000015,None,94.82802470000024,None,94.82802470000024,None,94.82802470000024,None,96.78757457000015,None,96.78757457000015,None,96.78757457000015,None,,,,,,,,,,,220,24,Female,2022-05-20_14h09.58.338,Main,2022.1.1,60.0013560306033,
negative,positive,2,j,l,,,,,0,8,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,positive,negative,j,j,1,0.8346238000003723,96.82374530000016,97.83517250000023,97.81666720000021,None,96.82374530000016,None,96.82374530000016,None,96.82374530000016,None,98.6271277700001,None,98.6271277700001,None,98.6271277700001,None,,,,,,,,,,,220,24,Female,2022-05-20_14h09.58.338,Main,2022.1.1,60.0013560306033,
