target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,0.14444445,-0.3962963,0,0,0,1.0091003999987151,None,19.28769485001103,None,69.61716130000423,None,69.61716130000423,None,-0.07962963,-0.11203704,0,0,0,0.012550250001368113,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,23,Male,2022-05-04_15h15.39.326,Main,2022.1.1,60.010033677185234,
neutral,negative,2,k,k,,,,,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,73.16413760000432,None,prac,2,2,2,negative,neutral,k,k,1,1.357725499998196,75.22034440000425,76.24088970001321,76.2021883000125,None,75.22034440000425,None,75.22034440000425,None,75.22034440000425,None,77.53785205000023,None,77.53785205000023,None,77.53785205000023,None,,,,,,,,,,,208,23,Male,2022-05-04_15h15.39.326,Main,2022.1.1,60.010033677185234,
positive,positive,1,l,j,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,positive,l,l,1,0.9348668000020552,77.57221650000429,78.58249169999908,78.56229770000209,None,77.57221650000429,None,77.57221650000429,None,77.57221650000429,None,79.47879505000893,None,79.47879505000893,None,79.47879505000893,None,,,,,,,,,,,208,23,Male,2022-05-04_15h15.39.326,Main,2022.1.1,60.010033677185234,
neutral,neutral,2,k,k,,,,,0,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,0.778583899998921,79.5198059000104,80.53719170000113,80.49651310000627,None,79.5198059000104,None,79.5198059000104,None,79.5198059000104,None,81.26038855000516,None,81.26038855000516,None,81.26038855000516,None,,,,,,,,,,,208,23,Male,2022-05-04_15h15.39.326,Main,2022.1.1,60.010033677185234,
positive,neutral,1,l,j,,,,,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,positive,l,l,1,0.8917131999915,81.29785800000536,82.30198010000458,82.28285470000992,None,81.29785800000536,None,81.29785800000536,None,81.29785800000536,None,83.15314165001328,None,83.15314165001328,None,83.15314165001328,None,,,,,,,,,,,208,23,Male,2022-05-04_15h15.39.326,Main,2022.1.1,60.010033677185234,
negative,negative,2,j,l,,,,,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,negative,j,j,1,0.9948236999916844,83.1734451000084,84.19126450001204,84.15293310000561,None,83.1734451000084,None,83.1734451000084,None,83.1734451000084,None,85.15100725000084,None,85.15100725000084,None,85.15100725000084,None,,,,,,,,,,,208,23,Male,2022-05-04_15h15.39.326,Main,2022.1.1,60.010033677185234,
positive,neutral,2,l,j,,,,,0,5,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,neutral,positive,l,l,1,0.9184206999925664,85.1813414000062,86.19019140000455,86.17105450000963,None,85.1813414000062,None,85.1813414000062,None,85.1813414000062,None,87.07083955000272,None,87.07083955000272,None,87.07083955000272,None,,,,,,,,,,,208,23,Male,2022-05-04_15h15.39.326,Main,2022.1.1,60.010033677185234,
neutral,negative,1,k,k,,,,,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,negative,neutral,k,k,1,0.6643872999993619,87.11326230000122,88.11819250001281,88.0785603000113,None,87.11326230000122,None,87.11326230000122,None,87.11326230000122,None,88.73820755001216,None,88.73820755001216,None,88.73820755001216,None,,,,,,,,,,,208,23,Male,2022-05-04_15h15.39.326,Main,2022.1.1,60.010033677185234,
neutral,positive,2,k,k,,,,,0,7,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.6648805000004359,88.77303790001315,89.78680910001276,89.7672040000034,None,88.77303790001315,None,88.77303790001315,None,88.77303790001315,None,90.40417885000934,None,90.40417885000934,None,90.40417885000934,None,,,,,,,,,,,208,23,Male,2022-05-04_15h15.39.326,Main,2022.1.1,60.010033677185234,
positive,negative,1,l,j,,,,,0,8,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,negative,positive,l,l,1,0.8660959999979241,90.43690070000594,91.4417717000033,91.42507140000816,None,90.43690070000594,None,90.43690070000594,None,90.43690070000594,None,92.27501845000953,None,92.27501845000953,None,92.27501845000953,None,,,,,,,,,,,208,23,Male,2022-05-04_15h15.39.326,Main,2022.1.1,60.010033677185234,
