target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
negative,neutral,1,j,l,,,,,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,neutral,negative,j,k,0,0.8382125999996788,101.79202400000031,102.80780210000012,102.7682091000006,None,101.79202400000031,None,101.79202400000031,None,101.79202400000031,None,103.6206555000008,None,103.6206555000008,None,103.6206555000008,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
neutral,neutral,1,k,k,,,,,0,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.8228820000003907,104.64603870000064,105.6479404999991,105.62879330000032,None,104.64603870000064,None,104.64603870000064,None,104.64603870000064,None,106.45098922999986,None,106.45098922999986,None,106.45098922999986,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
neutral,positive,2,k,k,,,,,0,11,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,positive,neutral,k,k,1,0.7559505999997782,106.47161810000034,107.47889960000066,107.45959790000052,None,106.47161810000034,None,106.47161810000034,None,106.47161810000034,None,108.20707332999936,None,108.20707332999936,None,108.20707332999936,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
negative,negative,2,j,l,,,,,0,12,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,negative,j,j,1,1.0185603000008996,108.22910090000005,109.23502130000088,109.21533789999921,None,108.22910090000005,None,108.22910090000005,None,108.22910090000005,None,110.22769082999966,None,110.22769082999966,None,110.22769082999966,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
positive,neutral,1,l,j,,,,,0,13,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,positive,l,l,1,0.7933642000007239,110.24994209999932,111.25668009999936,111.23712429999978,None,110.24994209999932,None,110.24994209999932,None,110.24994209999932,None,112.02301782999947,None,112.02301782999947,None,112.02301782999947,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
neutral,neutral,2,k,k,,,,,0,14,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,0.7395916000004945,112.04368760000034,113.05884940000033,113.01961839999967,None,112.04368760000034,None,112.04368760000034,None,112.04368760000034,None,113.76691663000074,None,113.76691663000074,None,113.76691663000074,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
negative,positive,2,j,l,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,negative,j,j,1,1.0005605999995169,113.78768610000043,114.80179979999957,114.76282940000056,None,113.78768610000043,None,113.78768610000043,None,113.78768610000043,None,115.76996693000055,None,115.76996693000055,None,115.76996693000055,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
negative,positive,1,j,l,,,,,0,16,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,positive,negative,j,j,1,0.7867064000001847,115.79179219999969,116.7950196999991,116.77588619999915,None,115.79179219999969,None,115.79179219999969,None,115.79179219999969,None,117.55914413000082,None,117.55914413000082,None,117.55914413000082,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
negative,negative,1,j,l,,,,,0,17,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,negative,j,j,1,0.6174973999986832,117.5831290999995,118.60449970000082,118.56315829999949,None,117.5831290999995,None,117.5831290999995,None,117.5831290999995,None,119.18031152999956,None,119.18031152999956,None,119.18031152999956,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
neutral,positive,1,k,k,,,,,1,0,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,0.7280353999994986,119.20255329999964,120.22213159999956,120.18255209999916,None,119.20255329999964,None,119.20255329999964,None,119.20255329999964,None,120.90906752999999,None,120.90906752999999,None,120.90906752999999,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
negative,neutral,1,j,l,,,,,1,1,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,negative,j,j,1,0.905634499998996,120.93578739999975,121.93849450000016,121.91962579999927,None,120.93578739999975,None,120.93578739999975,None,120.93578739999975,None,122.82055672999977,None,122.82055672999977,None,122.82055672999977,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
neutral,negative,2,k,k,,,,,1,2,20,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,neutral,k,k,1,0.7265406999995321,122.8408158000002,123.86075399999936,123.82147930000065,None,122.8408158000002,None,122.8408158000002,None,122.8408158000002,None,124.5516931299995,None,124.5516931299995,None,124.5516931299995,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
negative,positive,1,j,l,,,,,1,3,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,negative,j,j,1,0.8085959000000003,124.57199550000041,125.57343530000071,125.55474490000051,None,124.57199550000041,None,124.57199550000041,None,124.57199550000041,None,126.36438943000084,None,126.36438943000084,None,126.36438943000084,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
negative,negative,2,j,l,,,,,1,4,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,negative,negative,j,j,1,0.8013355000002775,126.38619090000066,127.40575969999918,127.3666419000001,None,126.38619090000066,None,126.38619090000066,None,126.38619090000066,None,128.16815292999908,None,128.16815292999908,None,128.16815292999908,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
positive,positive,1,l,j,,,,,1,5,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,positive,positive,l,l,1,0.8753087000004598,128.18802590000087,129.19278330000088,129.17369230000077,None,128.18802590000087,None,128.18802590000087,None,128.18802590000087,None,130.04672233000073,None,130.04672233000073,None,130.04672233000073,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
positive,neutral,2,l,j,,,,,1,6,24,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,neutral,positive,l,l,1,0.7457145000007586,130.0668327000003,131.0829751000001,131.04335469999933,None,130.0668327000003,None,130.0668327000003,None,130.0668327000003,None,131.7944099300008,None,131.7944099300008,None,131.7944099300008,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
positive,neutral,1,l,j,,,,,1,7,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,neutral,positive,l,l,1,0.6301363999991736,131.81611820000035,132.81996980000076,132.80073339999944,None,131.81611820000035,None,131.81611820000035,None,131.81611820000035,None,133.42456722999904,None,133.42456722999904,None,133.42456722999904,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
positive,negative,1,l,j,,,,,1,8,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,negative,positive,l,l,1,0.6848299999983283,133.4479580999996,134.45957029999954,134.42027889999918,None,133.4479580999996,None,133.4479580999996,None,133.4479580999996,None,135.11369543000055,None,135.11369543000055,None,135.11369543000055,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
negative,neutral,2,j,l,,,,,1,9,27,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,neutral,negative,j,j,1,0.8447886000012659,135.13350580000042,136.15273659999912,136.11242010000024,None,135.13350580000042,None,135.13350580000042,None,135.13350580000042,None,136.96094153000067,None,136.96094153000067,None,136.96094153000067,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
neutral,positive,2,k,k,,,,,1,10,28,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,positive,neutral,k,k,1,0.8052325999997265,136.98251039999923,137.99574969999958,137.95713149999938,None,136.98251039999923,None,136.98251039999923,None,136.98251039999923,None,138.76787532999933,None,138.76787532999933,None,138.76787532999933,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
negative,positive,2,j,l,,,,,1,11,29,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,negative,j,j,1,0.815961199999947,138.7896013999998,139.8101740000002,139.77118920000066,None,138.7896013999998,None,138.7896013999998,None,138.7896013999998,None,140.58572762999992,None,140.58572762999992,None,140.58572762999992,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
neutral,neutral,1,k,k,,,,,1,12,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,neutral,k,k,1,0.6478805999995529,140.6061807999995,141.62328510000043,141.58288370000082,None,140.6061807999995,None,140.6061807999995,None,140.6061807999995,None,142.23547473000016,None,142.23547473000016,None,142.23547473000016,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
negative,negative,1,j,l,,,,,1,13,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,negative,j,j,1,0.7521725999995397,142.25822180000068,143.27957799999967,143.2395792999996,None,142.25822180000068,None,142.25822180000068,None,142.25822180000068,None,143.99266722999946,None,143.99266722999946,None,143.99266722999946,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
neutral,neutral,2,k,k,,,,,1,14,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,neutral,neutral,k,k,1,0.7325504000000365,144.0129319000007,145.01876679999987,144.99878639999952,None,144.0129319000007,None,144.0129319000007,None,144.0129319000007,None,145.72510763000045,None,145.72510763000045,None,145.72510763000045,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
positive,positive,2,l,j,,,,,1,15,33,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,positive,positive,l,l,1,0.7078607000003103,145.74612370000068,146.7678364000003,146.72622779999983,None,145.74612370000068,None,145.74612370000068,None,145.74612370000068,None,147.43532273000037,None,147.43532273000037,None,147.43532273000037,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
neutral,negative,1,k,k,,,,,1,16,34,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,negative,neutral,k,k,1,0.7066059000007954,147.4555648000005,148.4725455000007,148.4320387000007,None,147.4555648000005,None,147.4555648000005,None,147.4555648000005,None,149.14588672999943,None,149.14588672999943,None,149.14588672999943,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
positive,negative,2,l,j,,,,,1,17,35,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,positive,l,l,1,0.7342802000002848,149.16861280000012,150.1725179999994,150.1535815999996,None,149.16861280000012,None,149.16861280000012,None,149.16861280000012,None,150.88256923000026,None,150.88256923000026,None,150.88256923000026,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.88881319999928,None,None,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44166666,-0.108333334,1,0,0,0.004638129998056684,None,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
neutral,positive,2,k,k,,,,,,,,,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,153.16213880000032,None,main,1,1,2,positive,neutral,k,k,1,0.6792100000002392,155.18101360000037,156.19206049999957,156.1712846999999,None,155.18101360000037,None,155.18101360000037,None,155.18101360000037,None,156.8421438299998,None,156.8421438299998,None,156.8421438299998,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
positive,neutral,2,l,j,,,,,,,,,0,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,positive,l,l,1,0.5630592000015895,156.86376399999972,157.87873039999977,157.83970659999977,None,156.86376399999972,None,156.86376399999972,None,156.86376399999972,None,158.40795732999922,None,158.40795732999922,None,158.40795732999922,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
positive,positive,2,l,j,,,,,,,,,0,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,positive,l,l,1,0.5813963000000513,158.4295517999999,159.44054719999986,159.4206450999991,None,158.4295517999999,None,158.4295517999999,None,158.4295517999999,None,159.99187942999978,None,159.99187942999978,None,159.99187942999978,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
positive,negative,1,l,j,,,,,,,,,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,positive,l,l,1,0.7296924000002036,160.01188720000027,161.0136311999995,160.99432290000004,None,160.01188720000027,None,160.01188720000027,None,160.01188720000027,None,161.72525492999975,None,161.72525492999975,None,161.72525492999975,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
negative,neutral,2,j,l,,,,,,,,,0,4,4,12,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,negative,j,j,1,0.7809433999991597,161.74533580000025,162.75750960000005,162.73572539999986,None,161.74533580000025,None,161.74533580000025,None,161.74533580000025,None,163.50609572999983,None,163.50609572999983,None,163.50609572999983,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
positive,positive,1,l,j,,,,,,,,,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,positive,l,l,1,0.9960702999997011,163.52718819999973,164.5418253000007,164.5034058000001,None,163.52718819999973,None,163.52718819999973,None,163.52718819999973,None,165.50668153000024,None,165.50668153000024,None,165.50668153000024,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
neutral,negative,2,k,k,,,,,,,,,0,6,6,16,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,neutral,k,k,1,0.6937250000009954,165.52716449999934,166.53437719999965,166.51533179999933,None,165.52716449999934,None,165.52716449999934,None,165.52716449999934,None,167.20121952999997,None,167.20121952999997,None,167.20121952999997,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
neutral,neutral,1,k,k,,,,,,,,,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,neutral,k,k,1,0.6451580000011745,167.22177700000066,168.24064329999965,168.20066190000034,None,167.22177700000066,None,167.22177700000066,None,167.22177700000066,None,168.84946383000042,None,168.84946383000042,None,168.84946383000042,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
positive,neutral,1,l,j,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,positive,l,l,1,0.6156204999988404,168.86960159999944,169.8935877999993,169.84632769999916,None,168.86960159999944,None,168.86960159999944,None,168.86960159999944,None,170.46719102999904,None,170.46719102999904,None,170.46719102999904,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
neutral,negative,1,k,k,,,,,,,,,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,neutral,k,k,1,0.7781149000002188,170.48941039999954,171.49901789999967,171.47912609999912,None,170.48941039999954,None,170.48941039999954,None,170.48941039999954,None,172.24761762999933,None,172.24761762999933,None,172.24761762999933,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
negative,negative,1,j,l,,,,,,,,,0,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,negative,j,j,1,0.9321206999993592,172.27149090000057,173.28927809999914,173.25249880000047,None,172.27149090000057,None,172.27149090000057,None,172.27149090000057,None,174.1832729299991,None,174.1832729299991,None,174.1832729299991,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
negative,neutral,1,j,l,,,,,,,,,0,11,11,3,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,negative,j,j,1,0.7811781000000337,174.20871780000016,175.2254654999997,175.18676790000063,None,174.20871780000016,None,174.20871780000016,None,174.20871780000016,None,175.96733892999927,None,175.96733892999927,None,175.96733892999927,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
negative,negative,2,j,l,,,,,,,,,0,12,12,9,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,negative,j,j,1,0.680516099999295,175.98787869999978,177.00324659999933,176.9651603000002,None,175.98787869999978,None,175.98787869999978,None,175.98787869999978,None,177.65033722999996,None,177.65033722999996,None,177.65033722999996,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
positive,negative,2,l,j,,,,,,,,,0,13,13,14,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,positive,l,l,1,0.7197699999996985,177.67082560000017,178.6879417,178.64907520000088,None,177.67082560000017,None,177.67082560000017,None,177.67082560000017,None,179.3749138299996,None,179.3749138299996,None,179.3749138299996,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
negative,positive,1,j,l,,,,,,,,,0,14,14,6,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,negative,j,j,1,0.8258759000000282,179.39808719999928,180.41380030000073,180.3730489999998,None,179.39808719999928,None,179.39808719999928,None,179.39808719999928,None,181.2004143300006,None,181.2004143300006,None,181.2004143300006,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
neutral,neutral,2,k,k,,,,,,,,,0,15,15,10,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,neutral,k,k,1,0.6790822999992088,181.2216513000003,182.22920030000023,182.20887389999916,None,181.2216513000003,None,181.2216513000003,None,181.2216513000003,None,182.88265953000027,None,182.88265953000027,None,182.88265953000027,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
negative,positive,2,j,l,,,,,,,,,0,16,16,15,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,negative,j,j,1,0.7854664000005869,182.90493400000014,183.92091210000035,183.8819908000005,None,182.90493400000014,None,182.90493400000014,None,182.90493400000014,None,184.67372952999958,None,184.67372952999958,None,184.67372952999958,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
neutral,positive,1,k,k,,,,,,,,,0,17,17,4,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,neutral,k,k,1,0.7157621999995172,184.69450309999957,185.69852600000013,185.6792932999997,None,184.69450309999957,None,184.69450309999957,None,184.69450309999957,None,186.39206212999906,None,186.39206212999906,None,186.39206212999906,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
positive,positive,2,l,j,,,,,,,,,1,0,18,11,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,positive,l,l,1,0.6730764999992971,186.41304479999962,187.43235730000015,187.39273660000072,None,186.41304479999962,None,186.41304479999962,None,186.41304479999962,None,188.06390082999914,None,188.06390082999914,None,188.06390082999914,None,,,,,,,,,,,212,23,Female,2022-05-06_15h56.55.880,Main,2022.1.1,60.01237455197935,
