target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,0.07685185,-0.42314816,0,0,0,1.0420498799999223,None,33.96966526000015,None,71.3676002000002,None,71.3676002000002,None,-0.08240741,-0.0712963,0,0,0,0.007633559999703721,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,24,Male,2022-06-03_14h21.21.764,Main,2022.1.1,60.119385074802935,
neutral,positive,2,k,k,,,,,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,74.30099610000025,None,prac,1,1,2,positive,neutral,k,k,1,1.4423978999998326,76.3634089000002,77.3817027,77.33700450000015,None,76.3634089000002,None,76.3634089000002,None,76.3634089000002,None,78.76312876000028,None,78.76312876000028,None,78.76312876000028,None,,,,,,,,,,,229,24,Male,2022-06-03_14h21.21.764,Main,2022.1.1,60.119385074802935,
negative,negative,1,j,l,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,negative,l,l,1,1.4997578999996222,78.80380630000036,79.82358290000002,79.77940350000017,None,78.80380630000036,None,78.80380630000036,None,78.80380630000036,None,81.2668219600001,None,81.2668219600001,None,81.2668219600001,None,,,,,,,,,,,229,24,Male,2022-06-03_14h21.21.764,Main,2022.1.1,60.119385074802935,
negative,positive,1,j,l,,,,,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,negative,l,l,1,0.7496112999997422,81.2948505000004,82.30614779999996,82.28538400000025,None,81.2948505000004,None,81.2948505000004,None,81.2948505000004,None,83.01603586000019,None,83.01603586000019,None,83.01603586000019,None,,,,,,,,,,,229,24,Male,2022-06-03_14h21.21.764,Main,2022.1.1,60.119385074802935,
positive,positive,1,l,j,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,positive,j,j,1,0.8863476999999875,83.04796250000027,84.07197670000005,84.02964220000013,None,83.04796250000027,None,83.04796250000027,None,83.04796250000027,None,84.90812426000011,None,84.90812426000011,None,84.90812426000011,None,,,,,,,,,,,229,24,Male,2022-06-03_14h21.21.764,Main,2022.1.1,60.119385074802935,
negative,neutral,1,j,l,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,negative,l,l,1,0.7075639999998202,84.93605620000017,85.95146270000032,85.92873550000013,None,84.93605620000017,None,84.93605620000017,None,84.93605620000017,None,86.61800256000024,None,86.61800256000024,None,86.61800256000024,None,,,,,,,,,,,229,24,Male,2022-06-03_14h21.21.764,Main,2022.1.1,60.119385074802935,
neutral,positive,1,k,k,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,neutral,k,k,1,0.913567100000364,86.64744130000008,87.67730860000029,87.6271756000001,None,86.64744130000008,None,86.64744130000008,None,86.64744130000008,None,88.5354567600003,None,88.5354567600003,None,88.5354567600003,None,,,,,,,,,,,229,24,Male,2022-06-03_14h21.21.764,Main,2022.1.1,60.119385074802935,
negative,neutral,2,j,l,,,,,0,6,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,neutral,negative,l,l,1,0.9259401000003891,88.56385490000002,89.57053900000028,89.54968520000011,None,88.56385490000002,None,88.56385490000002,None,88.56385490000002,None,90.46390726000035,None,90.46390726000035,None,90.46390726000035,None,,,,,,,,,,,229,24,Male,2022-06-03_14h21.21.764,Main,2022.1.1,60.119385074802935,
positive,positive,2,l,j,,,,,0,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,positive,positive,j,j,1,1.038654399999814,90.49129200000016,91.51243830000021,91.47032650000028,None,90.49129200000016,None,90.49129200000016,None,90.49129200000016,None,92.50284255999995,None,92.50284255999995,None,92.50284255999995,None,,,,,,,,,,,229,24,Male,2022-06-03_14h21.21.764,Main,2022.1.1,60.119385074802935,
negative,negative,2,j,l,,,,,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,negative,l,l,1,0.6006999999999607,92.53484100000014,93.54434960000026,93.5224048,None,92.53484100000014,None,92.53484100000014,None,92.53484100000014,None,94.11077725999994,None,94.11077725999994,None,94.11077725999994,None,,,,,,,,,,,229,24,Male,2022-06-03_14h21.21.764,Main,2022.1.1,60.119385074802935,
