target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,0.20185184,-0.4101852,0,0,0,1.0327659500544542,None,36.26560431000617,None,88.38408039999922,None,88.38408039999922,None,-0.106481485,-0.06574074,0,0,0,0.013107209997542668,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.857121050283745,
negative,negative,2,j,l,,,,,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,93.01727419999952,None,prac,2,2,2,negative,negative,j,j,1,2.2529695999983232,95.0536934000047,96.05626770000526,96.03882760000124,None,95.0536934000047,None,95.0536934000047,None,95.0536934000047,None,98.30218910000258,None,98.30218910000258,None,98.30218910000258,None,,,,,,,,,,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.857121050283745,
neutral,neutral,2,k,k,,,,,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,neutral,neutral,k,k,1,1.1493485000028159,99.32498360000318,100.33874080000533,100.30484560000332,None,99.32498360000318,None,99.32498360000318,None,99.32498360000318,None,101.45817101000212,None,101.45817101000212,None,101.45817101000212,None,,,,,,,,,,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.857121050283745,
negative,positive,2,j,l,,,,,0,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,negative,j,j,1,1.232240899997123,101.47785830000066,102.49138610000227,102.45488480000495,None,101.47785830000066,None,101.47785830000066,None,101.47785830000066,None,103.69458321000202,None,103.69458321000202,None,103.69458321000202,None,,,,,,,,,,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.857121050283745,
negative,neutral,1,j,l,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,neutral,negative,j,j,1,1.0808730999997351,103.71657470000355,104.71989060000487,104.69993650000106,None,103.71657470000355,None,103.71657470000355,None,103.71657470000355,None,105.77811430999937,None,105.77811430999937,None,105.77811430999937,None,,,,,,,,,,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.857121050283745,
positive,positive,2,l,j,,,,,0,4,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,positive,l,l,1,0.7240374000029988,105.79707520000375,106.81761720000213,106.77643520000129,None,105.79707520000375,None,105.79707520000375,None,105.79707520000375,None,107.50491511000219,None,107.50491511000219,None,107.50491511000219,None,,,,,,,,,,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.857121050283745,
neutral,negative,1,k,k,,,,,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,k,1,0.8038522999995621,107.524954600005,108.53907430000254,108.50503790000221,None,107.524954600005,None,107.524954600005,None,107.524954600005,None,109.3108566100047,None,109.3108566100047,None,109.3108566100047,None,,,,,,,,,,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.857121050283745,
negative,neutral,2,j,l,,,,,0,6,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,neutral,negative,j,j,1,0.6690788999985671,109.32750490000035,110.3403993000029,110.30514080000285,None,109.32750490000035,None,109.32750490000035,None,109.32750490000035,None,110.98306871000314,None,110.98306871000314,None,110.98306871000314,None,,,,,,,,,,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.857121050283745,
negative,negative,1,j,l,,,,,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,negative,negative,j,j,1,0.8716149000028963,111.00177180000173,112.01340890000574,111.98650080000516,None,111.00177180000173,None,111.00177180000173,None,111.00177180000173,None,112.8552576100039,None,112.8552576100039,None,112.8552576100039,None,,,,,,,,,,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.857121050283745,
positive,positive,1,l,j,,,,,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,positive,l,l,1,0.7707290000034845,112.87574250000034,113.8926500000016,113.85568280000007,None,112.87574250000034,None,112.87574250000034,None,112.87574250000034,None,114.63026201000248,None,114.63026201000248,None,114.63026201000248,None,,,,,,,,,,,102,23,Female,2022-04-28_09h40.41.006,Main,2022.1.1,59.857121050283745,
