target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,-0.17962962,0.46296296,0,0,0,1.0539211494615301,None,30.52003765000263,None,85.83922070008703,None,85.83922070008703,None,-0.09074074,-0.030555556,0,0,0,0.012352250050753355,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,19,Female,2022-05-10_12h40.36.647,Boat,2022.1.1,59.99725213286704,
neutral,neutral,1,k,k,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,89.14228860009462,None,prac,2,2,1,neutral,neutral,k,k,1,1.5146852999459952,91.16951070004143,92.1744770000223,92.15415160008706,None,91.16951070004143,None,91.16951070004143,None,91.16951070004143,None,93.6781173000345,None,93.6781173000345,None,93.6781173000345,None,,,,,,,,,,,125,19,Female,2022-05-10_12h40.36.647,Boat,2022.1.1,59.99725213286704,
positive,negative,1,l,j,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,negative,positive,j,j,1,1.3913770000217482,94.69695350003894,95.71063040010631,95.69323930004612,None,94.69695350003894,None,94.69695350003894,None,94.69695350003894,None,97.07352805008414,None,97.07352805008414,None,97.07352805008414,None,,,,,,,,,,,125,19,Female,2022-05-10_12h40.36.647,Boat,2022.1.1,59.99725213286704,
negative,negative,1,j,l,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,negative,l,l,1,0.9396323000546545,97.09227870008908,98.09319909999613,98.07643720007036,None,97.09227870008908,None,97.09227870008908,None,97.09227870008908,None,99.01484625005396,None,99.01484625005396,None,99.01484625005396,None,,,,,,,,,,,125,19,Female,2022-05-10_12h40.36.647,Boat,2022.1.1,59.99725213286704,
positive,positive,2,l,j,,,,,0,3,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,positive,j,j,1,0.7229174999520183,99.03364450007211,100.0508731000591,100.02434660005383,None,99.03364450007211,None,99.03364450007211,None,99.03364450007211,None,100.74168495006161,None,100.74168495006161,None,100.74168495006161,None,,,,,,,,,,,125,19,Female,2022-05-10_12h40.36.647,Boat,2022.1.1,59.99725213286704,
negative,positive,1,j,l,,,,,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,positive,negative,l,l,1,0.9058673001127318,100.75990180007648,101.75962910009548,101.74293930002023,None,100.75990180007648,None,100.75990180007648,None,100.75990180007648,None,102.6510342500289,None,102.6510342500289,None,102.6510342500289,None,,,,,,,,,,,125,19,Female,2022-05-10_12h40.36.647,Boat,2022.1.1,59.99725213286704,
negative,positive,2,j,l,,,,,0,5,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,negative,l,k,0,0.8907640000106767,102.66919620009139,103.67824700009078,103.6429243000457,None,102.66919620009139,None,102.66919620009139,None,102.66919620009139,None,104.55113700008951,None,104.55113700008951,None,104.55113700008951,None,,,,,,,,,,,125,19,Female,2022-05-10_12h40.36.647,Boat,2022.1.1,59.99725213286704,
positive,positive,1,l,j,,,,,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,positive,j,j,1,0.8620023999828845,105.56347650010139,106.5779183000559,106.5431967000477,None,105.56347650010139,None,105.56347650010139,None,105.56347650010139,None,107.41015915001044,None,107.41015915001044,None,107.41015915001044,None,,,,,,,,,,,125,19,Female,2022-05-10_12h40.36.647,Boat,2022.1.1,59.99725213286704,
negative,neutral,2,j,l,,,,,0,7,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,neutral,negative,l,l,1,0.7698567999759689,107.42776140000205,108.44528189999983,108.40976010006852,None,107.42776140000205,None,107.42776140000205,None,107.42776140000205,None,109.18257725004806,None,109.18257725004806,None,109.18257725004806,None,,,,,,,,,,,125,19,Female,2022-05-10_12h40.36.647,Boat,2022.1.1,59.99725213286704,
positive,negative,2,l,j,,,,,0,8,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,positive,j,j,1,0.8453210999723524,109.20754120009951,110.21090500010177,110.19344980001915,None,109.20754120009951,None,109.20754120009951,None,109.20754120009951,None,111.02925725000678,None,111.02925725000678,None,111.02925725000678,None,,,,,,,,,,,125,19,Female,2022-05-10_12h40.36.647,Boat,2022.1.1,59.99725213286704,
negative,negative,2,j,l,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,negative,negative,l,l,1,0.9547791999066249,111.05148640007246,112.06086220010184,112.04356990009546,None,111.05148640007246,None,111.05148640007246,None,111.05148640007246,None,112.98783725009999,None,112.98783725009999,None,112.98783725009999,None,,,,,,,,,,,125,19,Female,2022-05-10_12h40.36.647,Boat,2022.1.1,59.99725213286704,
neutral,positive,1,k,k,,,,,0,10,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,0.5645570999477059,113.0088244000217,114.02731540007517,113.99072980007622,None,113.0088244000217,None,113.0088244000217,None,113.0088244000217,None,114.55712775000138,None,114.55712775000138,None,114.55712775000138,None,,,,,,,,,,,125,19,Female,2022-05-10_12h40.36.647,Boat,2022.1.1,59.99725213286704,
negative,neutral,1,j,l,,,,,0,11,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,negative,l,l,1,0.7682558000087738,114.57340130000375,115.58453380002175,115.54367840010673,None,114.57340130000375,None,114.57340130000375,None,114.57340130000375,None,116.32658515007934,None,116.32658515007934,None,116.32658515007934,None,,,,,,,,,,,125,19,Female,2022-05-10_12h40.36.647,Boat,2022.1.1,59.99725213286704,
positive,neutral,2,l,j,,,,,0,12,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,neutral,positive,j,j,1,0.7274616999784485,116.34670710004866,117.36138520005625,117.3272156000603,None,116.34670710004866,None,116.34670710004866,None,116.34670710004866,None,118.0583732500556,None,118.0583732500556,None,118.0583732500556,None,,,,,,,,,,,125,19,Female,2022-05-10_12h40.36.647,Boat,2022.1.1,59.99725213286704,
positive,neutral,1,l,j,,,,,0,13,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,positive,j,j,1,1.0212363000027835,118.0761548000155,119.07699590001721,119.06002440000884,None,118.0761548000155,None,118.0761548000155,None,118.0761548000155,None,120.08369235006394,None,120.08369235006394,None,120.08369235006394,None,,,,,,,,,,,125,19,Female,2022-05-10_12h40.36.647,Boat,2022.1.1,59.99725213286704,
neutral,neutral,2,k,k,,,,,0,14,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,neutral,neutral,k,k,1,0.6898405000101775,120.10223810002208,121.12530990003143,121.08272160007618,None,120.10223810002208,None,120.10223810002208,None,120.10223810002208,None,121.7765879500541,None,121.7765879500541,None,121.7765879500541,None,,,,,,,,,,,125,19,Female,2022-05-10_12h40.36.647,Boat,2022.1.1,59.99725213286704,
neutral,negative,2,k,k,,,,,0,15,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,negative,neutral,k,k,1,0.6071826999541372,121.79411210003309,122.79335580009501,122.77683750004508,None,121.79411210003309,None,121.79411210003309,None,121.79411210003309,None,123.3866656500497,None,123.3866656500497,None,123.3866656500497,None,,,,,,,,,,,125,19,Female,2022-05-10_12h40.36.647,Boat,2022.1.1,59.99725213286704,
