target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,0.041666668,-0.37222221,0,0,0,1.0150046000071598,None,27.438826440000593,None,48.288009500000044,None,48.288009500000044,None,0.075,-0.08055556,0,0,0,0.01183723999929498,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h48.55.413,Main,2022.1.1,59.97159745095168,
,,,,,1,0,1,0,,,,,,,,,None,0.05277778,-0.35277778,0,0,0,0.9997030400008953,None,51.38566994000048,None,51.88586730000134,None,51.88586730000134,None,-0.083333336,-0.06944445,0,0,0,0.013270439998450456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,25,Male,2022-05-17_15h48.55.413,Main,2022.1.1,59.97159745095168,
neutral,neutral,1,k,k,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,54.41872090000106,None,prac,2,2,1,neutral,neutral,k,k,1,2.270986500001527,56.45745760000136,57.4622758000005,57.442496100000426,None,56.45745760000136,None,56.45745760000136,None,56.45745760000136,None,59.7385301000013,None,59.7385301000013,None,59.7385301000013,None,,,,,,,,,,,218,25,Male,2022-05-17_15h48.55.413,Main,2022.1.1,59.97159745095168,
positive,neutral,1,l,j,,,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,positive,l,l,1,1.1685907999999472,60.7688487000014,61.7888307000012,61.745868600000904,None,60.7688487000014,None,60.7688487000014,None,60.7688487000014,None,62.91018984000057,None,62.91018984000057,None,62.91018984000057,None,,,,,,,,,,,218,25,Male,2022-05-17_15h48.55.413,Main,2022.1.1,59.97159745095168,
neutral,positive,2,k,k,,,,,0,2,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,positive,neutral,k,k,1,0.828860600000553,62.94100830000025,63.96252090000053,63.94121540000015,None,62.94100830000025,None,62.94100830000025,None,62.94100830000025,None,64.74209234000064,None,64.74209234000064,None,64.74209234000064,None,,,,,,,,,,,218,25,Male,2022-05-17_15h48.55.413,Main,2022.1.1,59.97159745095168,
positive,positive,1,l,j,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,positive,l,l,1,0.9415604999994684,64.77194899999995,65.77722520000134,65.7574106000011,None,64.77194899999995,None,64.77194899999995,None,64.77194899999995,None,66.68705934000009,None,66.68705934000009,None,66.68705934000009,None,,,,,,,,,,,218,25,Male,2022-05-17_15h48.55.413,Main,2022.1.1,59.97159745095168,
negative,positive,1,j,l,,,,,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,negative,j,j,1,1.0742079999999987,66.71936600000117,67.72553630000039,67.70570530000077,None,66.71936600000117,None,66.71936600000117,None,66.71936600000117,None,68.7667574400004,None,68.7667574400004,None,68.7667574400004,None,,,,,,,,,,,218,25,Male,2022-05-17_15h48.55.413,Main,2022.1.1,59.97159745095168,
negative,negative,1,j,l,,,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,negative,j,l,0,0.6094072999985656,68.7929675000014,69.80118220000077,69.78019529999983,None,68.7929675000014,None,68.7929675000014,None,68.7929675000014,None,70.3887805000013,None,70.3887805000013,None,70.3887805000013,None,,,,,,,,,,,218,25,Male,2022-05-17_15h48.55.413,Main,2022.1.1,59.97159745095168,
positive,neutral,2,l,j,,,,,0,6,6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,neutral,positive,l,l,1,1.0363206999991235,71.42099870000129,72.42519880000145,72.40525359999992,None,71.42099870000129,None,71.42099870000129,None,71.42099870000129,None,73.42764654000003,None,73.42764654000003,None,73.42764654000003,None,,,,,,,,,,,218,25,Male,2022-05-17_15h48.55.413,Main,2022.1.1,59.97159745095168,
negative,positive,2,j,l,,,,,0,7,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,negative,j,j,1,1.2649311999994097,73.45798780000041,74.46705120000115,74.44582400000036,None,73.45798780000041,None,73.45798780000041,None,73.45798780000041,None,75.69287764000019,None,75.69287764000019,None,75.69287764000019,None,,,,,,,,,,,218,25,Male,2022-05-17_15h48.55.413,Main,2022.1.1,59.97159745095168,
