target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,0.121296294,-0.41203704,0,0,0,1.0156326803116826,None,20.64038715999923,None,69.57067299999471,None,69.57067299999471,None,-0.125,-0.08888889,0,0,0,0.01291766001668293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,24,Female,2022-05-04_16h54.10.895,Main,2022.1.1,60.01154621684275,
negative,negative,2,j,l,,,,,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,73.3004465999984,None,prac,2,2,2,negative,negative,j,j,1,1.908892499996,75.32628309998836,76.33109929999046,76.31176179999602,None,75.32628309998836,None,75.32628309998836,None,75.32628309998836,None,78.23909709999862,None,78.23909709999862,None,78.23909709999862,None,,,,,,,,,,,210,24,Female,2022-05-04_16h54.10.895,Main,2022.1.1,60.01154621684275,
negative,positive,1,j,l,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,negative,j,j,1,0.8199807000055443,79.26280640000186,80.28551190000144,80.24378469999647,None,79.26280640000186,None,79.26280640000186,None,79.26280640000186,None,81.06310706000076,None,81.06310706000076,None,81.06310706000076,None,,,,,,,,,,,210,24,Female,2022-05-04_16h54.10.895,Main,2022.1.1,60.01154621684275,
neutral,negative,2,k,k,,,,,0,2,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,neutral,k,k,1,0.966968699998688,81.08574019999651,82.09939759998815,82.07956859999103,None,81.08574019999651,None,81.08574019999651,None,81.08574019999651,None,83.03494475999614,None,83.03494475999614,None,83.03494475999614,None,,,,,,,,,,,210,24,Female,2022-05-04_16h54.10.895,Main,2022.1.1,60.01154621684275,
neutral,neutral,1,k,k,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,neutral,k,k,1,0.8436828999983845,83.053837200001,84.06553839999833,84.0259803999943,None,83.053837200001,None,83.053837200001,None,83.053837200001,None,84.88054195998993,None,84.88054195998993,None,84.88054195998993,None,,,,,,,,,,,210,24,Female,2022-05-04_16h54.10.895,Main,2022.1.1,60.01154621684275,
negative,positive,2,j,l,,,,,0,4,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,positive,negative,j,j,1,0.8509597000083886,84.9010680999927,85.91289419999521,85.89168469999277,None,84.9010680999927,None,84.9010680999927,None,84.9010680999927,None,86.7339576600003,None,86.7339576600003,None,86.7339576600003,None,,,,,,,,,,,210,24,Female,2022-05-04_16h54.10.895,Main,2022.1.1,60.01154621684275,
positive,negative,2,l,j,,,,,0,5,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,negative,positive,l,l,1,0.8806352999963565,86.75516279999283,87.75894200000039,87.73972749999666,None,86.75516279999283,None,86.75516279999283,None,86.75516279999283,None,88.61555476000066,None,88.61555476000066,None,88.61555476000066,None,,,,,,,,,,,210,24,Female,2022-05-04_16h54.10.895,Main,2022.1.1,60.01154621684275,
neutral,neutral,2,k,k,,,,,0,6,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,1.362178399998811,88.6361484999943,89.64535459999752,89.6254215999943,None,88.6361484999943,None,88.6361484999943,None,88.6361484999943,None,90.981008559998,None,90.981008559998,None,90.981008559998,None,,,,,,,,,,,210,24,Female,2022-05-04_16h54.10.895,Main,2022.1.1,60.01154621684275,
positive,positive,2,l,j,,,,,0,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,positive,positive,l,k,0,-0.7149615000089398,91.00189649999083,None,None,None,91.00189649999083,None,91.00189649999083,None,91.00189649999083,None,91.28414160000102,None,91.28414160000102,None,91.28414160000102,None,,,,,,,,,,,210,24,Female,2022-05-04_16h54.10.895,Main,2022.1.1,60.01154621684275,
neutral,positive,2,k,k,,,,,0,8,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,positive,neutral,k,j,0,0.9586112999968464,94.30969299998833,95.32069549999142,95.3005101000017,None,94.30969299998833,None,94.30969299998833,None,94.30969299998833,None,96.25764080000226,None,96.25764080000226,None,96.25764080000226,None,,,,,,,,,,,210,24,Female,2022-05-04_16h54.10.895,Main,2022.1.1,60.01154621684275,
positive,negative,1,l,j,,,,,0,9,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,positive,l,l,1,1.4824850000004517,97.27646269999968,98.28823059999559,98.26874659999157,None,97.27646269999968,None,97.27646269999968,None,97.27646269999968,None,99.73704816000244,None,99.73704816000244,None,99.73704816000244,None,,,,,,,,,,,210,24,Female,2022-05-04_16h54.10.895,Main,2022.1.1,60.01154621684275,
positive,neutral,1,l,j,,,,,0,10,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,neutral,positive,l,l,1,0.9819829000043683,99.75908309999795,100.7641314999928,100.74490079999669,None,99.75908309999795,None,99.75908309999795,None,99.75908309999795,None,101.7222008600016,None,101.7222008600016,None,101.7222008600016,None,,,,,,,,,,,210,24,Female,2022-05-04_16h54.10.895,Main,2022.1.1,60.01154621684275,
negative,neutral,1,j,l,,,,,0,11,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,negative,j,j,1,0.7014600999973482,101.74255709999125,102.74417589999211,102.72518129998934,None,101.74255709999125,None,101.74255709999125,None,101.74255709999125,None,103.42753815999603,None,103.42753815999603,None,103.42753815999603,None,,,,,,,,,,,210,24,Female,2022-05-04_16h54.10.895,Main,2022.1.1,60.01154621684275,
negative,neutral,2,j,l,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,neutral,negative,j,j,1,0.8646864999900572,103.4464627999987,104.44975390000036,104.43045699999493,None,103.4464627999987,None,103.4464627999987,None,103.4464627999987,None,105.29229295999684,None,105.29229295999684,None,105.29229295999684,None,,,,,,,,,,,210,24,Female,2022-05-04_16h54.10.895,Main,2022.1.1,60.01154621684275,
neutral,positive,1,k,k,,,,,0,13,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,0.6953217999980552,105.31286629999522,106.32517469998857,106.28780459999689,None,105.31286629999522,None,105.31286629999522,None,105.31286629999522,None,106.9885108599934,None,106.9885108599934,None,106.9885108599934,None,,,,,,,,,,,210,24,Female,2022-05-04_16h54.10.895,Main,2022.1.1,60.01154621684275,
neutral,negative,1,k,k,,,,,0,14,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,k,1,0.7477520999964327,107.00998619999154,108.02590049999708,107.98957939998945,None,107.00998619999154,None,107.00998619999154,None,107.00998619999154,None,108.73939895998919,None,108.73939895998919,None,108.73939895998919,None,,,,,,,,,,,210,24,Female,2022-05-04_16h54.10.895,Main,2022.1.1,60.01154621684275,
