target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,-0.027777778,-0.27222222,0,0,0,1.0096948000082193,None,20.392602200000148,None,69.10557969999991,None,69.10557969999991,None,-0.1037037,-0.10277778,0,0,0,0.012124200000471319,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,24,Female,2022-04-28_11h56.09.621,Main,2022.1.1,59.98156166774576,
positive,negative,2,l,j,,,,,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,72.80251289999978,None,prac,2,2,2,negative,positive,j,j,1,1.5142138999999588,74.8575879,75.8621164999995,75.84343919999992,None,74.8575879,None,74.8575879,None,74.8575879,None,77.36096989999987,None,77.36096989999987,None,77.36096989999987,None,,,,,,,,,,,205,24,Female,2022-04-28_11h56.09.621,Main,2022.1.1,59.98156166774576,
positive,neutral,1,l,j,,,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,positive,j,j,1,0.8348750000004657,78.40399079999952,79.40935179999997,79.39019589999953,None,78.40399079999952,None,78.40399079999952,None,78.40399079999952,None,80.19463239999968,None,80.19463239999968,None,80.19463239999968,None,,,,,,,,,,,205,24,Female,2022-04-28_11h56.09.621,Main,2022.1.1,59.98156166774576,
neutral,positive,1,k,k,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,neutral,k,k,1,0.8678952000000208,80.2281683000001,81.24834110000029,81.2077946999998,None,80.2281683000001,None,80.2281683000001,None,80.2281683000001,None,82.06789669999998,None,82.06789669999998,None,82.06789669999998,None,,,,,,,,,,,205,24,Female,2022-04-28_11h56.09.621,Main,2022.1.1,59.98156166774576,
negative,positive,1,j,l,,,,,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,negative,l,l,1,0.745840099999441,82.10296259999996,83.11496160000024,83.09576790000028,None,82.10296259999996,None,82.10296259999996,None,82.10296259999996,None,83.81460999999999,None,83.81460999999999,None,83.81460999999999,None,,,,,,,,,,,205,24,Female,2022-04-28_11h56.09.621,Main,2022.1.1,59.98156166774576,
neutral,neutral,2,k,k,,,,,0,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,0.9799221000002944,83.85324169999967,84.86456929999986,84.82634609999968,None,83.85324169999967,None,83.85324169999967,None,83.85324169999967,None,85.79458310000027,None,85.79458310000027,None,85.79458310000027,None,,,,,,,,,,,205,24,Female,2022-04-28_11h56.09.621,Main,2022.1.1,59.98156166774576,
neutral,positive,2,k,k,,,,,0,5,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.6694263999997929,85.83645929999966,86.84819169999992,86.8104274999996,None,85.83645929999966,None,85.83645929999966,None,85.83645929999966,None,87.47007420000008,None,87.47007420000008,None,87.47007420000008,None,,,,,,,,,,,205,24,Female,2022-04-28_11h56.09.621,Main,2022.1.1,59.98156166774576,
neutral,negative,2,k,k,,,,,0,6,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,negative,neutral,k,k,1,0.6022496999994473,87.50669469999957,88.5122838999996,88.49336529999982,None,87.50669469999957,None,87.50669469999957,None,87.50669469999957,None,89.0731326000001,None,89.0731326000001,None,89.0731326000001,None,,,,,,,,,,,205,24,Female,2022-04-28_11h56.09.621,Main,2022.1.1,59.98156166774576,
negative,positive,2,j,l,,,,,0,7,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,negative,l,l,1,0.8524436999996396,89.09358549999979,90.0955243999997,90.07597519999945,None,89.09358549999979,None,89.09358549999979,None,89.09358549999979,None,90.92646159999967,None,90.92646159999967,None,90.92646159999967,None,,,,,,,,,,,205,24,Female,2022-04-28_11h56.09.621,Main,2022.1.1,59.98156166774576,
positive,negative,1,l,j,,,,,0,8,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,negative,positive,j,j,1,0.7494075999993584,90.97119269999985,91.9838952,91.94576249999955,None,90.97119269999985,None,90.97119269999985,None,90.97119269999985,None,92.68095179999963,None,92.68095179999963,None,92.68095179999963,None,,,,,,,,,,,205,24,Female,2022-04-28_11h56.09.621,Main,2022.1.1,59.98156166774576,
