target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,0.10925926,-0.43425927,0,0,0,1.0255868744570762,None,26.767199770035223,None,76.05426459992304,None,76.05426459992304,None,-0.11666667,-0.08055556,0,0,0,0.012999070342630148,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,27,Female,2022-05-23_17h59.24.171,Boat,2022.1.1,59.89218209555224,
negative,positive,2,j,l,,,,,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,81.47037909994833,None,prac,1,1,2,positive,negative,l,l,1,2.038026300026104,83.50662479992025,84.51636520004831,84.4906345999334,None,83.50662479992025,None,83.50662479992025,None,83.50662479992025,None,86.54469670006074,None,86.54469670006074,None,86.54469670006074,None,,,,,,,,,,,131,27,Female,2022-05-23_17h59.24.171,Boat,2022.1.1,59.89218209555224,
positive,neutral,1,l,j,,,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,positive,j,j,1,1.3563310999888927,87.5708756998647,88.58329589990899,88.55580569989979,None,87.5708756998647,None,87.5708756998647,None,87.5708756998647,None,89.90289156995713,None,89.90289156995713,None,89.90289156995713,None,,,,,,,,,,,131,27,Female,2022-05-23_17h59.24.171,Boat,2022.1.1,59.89218209555224,
negative,neutral,2,j,l,,,,,0,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,neutral,negative,l,l,1,1.043828299967572,89.92987779993564,90.93793529993854,90.9192321000155,None,89.92987779993564,None,89.92987779993564,None,89.92987779993564,None,91.9486616700422,None,91.9486616700422,None,91.9486616700422,None,,,,,,,,,,,131,27,Female,2022-05-23_17h59.24.171,Boat,2022.1.1,59.89218209555224,
negative,neutral,1,j,l,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,neutral,negative,l,l,1,0.8629380001220852,91.97844129987061,92.99273890000768,92.95809890003875,None,91.97844129987061,None,91.97844129987061,None,91.97844129987061,None,93.81167496992275,None,93.81167496992275,None,93.81167496992275,None,,,,,,,,,,,131,27,Female,2022-05-23_17h59.24.171,Boat,2022.1.1,59.89218209555224,
neutral,neutral,2,k,k,,,,,0,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,0.9659050998743623,93.84086499991827,94.84001230006106,94.82354879984632,None,93.84086499991827,None,93.84086499991827,None,93.84086499991827,None,95.7827218700666,None,95.7827218700666,None,95.7827218700666,None,,,,,,,,,,,131,27,Female,2022-05-23_17h59.24.171,Boat,2022.1.1,59.89218209555224,
positive,positive,2,l,j,,,,,0,5,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,positive,j,j,1,0.8929123999550939,95.81012619985268,96.82476309989579,96.80681509990245,None,95.81012619985268,None,95.81012619985268,None,95.81012619985268,None,97.67657676986418,None,97.67657676986418,None,97.67657676986418,None,,,,,,,,,,,131,27,Female,2022-05-23_17h59.24.171,Boat,2022.1.1,59.89218209555224,
positive,negative,2,l,j,,,,,0,6,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,positive,j,j,1,0.8986249000299722,97.70257269986905,98.70371420006268,98.68550639995374,None,97.70257269986905,None,97.70257269986905,None,97.70257269986905,None,99.57777037001215,None,99.57777037001215,None,99.57777037001215,None,,,,,,,,,,,131,27,Female,2022-05-23_17h59.24.171,Boat,2022.1.1,59.89218209555224,
neutral,neutral,1,k,k,,,,,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,neutral,k,k,1,0.6840520999394357,99.59572499990463,100.61702009988949,100.5739648998715,None,99.59572499990463,None,99.59572499990463,None,99.59572499990463,None,101.26545016998425,None,101.26545016998425,None,101.26545016998425,None,,,,,,,,,,,131,27,Female,2022-05-23_17h59.24.171,Boat,2022.1.1,59.89218209555224,
negative,positive,1,j,l,,,,,0,8,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,positive,negative,l,l,1,0.7743004998192191,101.2848715998698,102.29029899998568,102.27148579992354,None,101.2848715998698,None,101.2848715998698,None,101.2848715998698,None,103.04168676999397,None,103.04168676999397,None,103.04168676999397,None,,,,,,,,,,,131,27,Female,2022-05-23_17h59.24.171,Boat,2022.1.1,59.89218209555224,
