target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,0.46944445,-0.40833333,0,0,0,1.0136325999701512,None,20.254444469999726,None,70.79934589999993,None,70.79934589999993,None,-0.10555556,-0.075,0,0,0,0.012097369999537477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,28,Female,2022-06-13_18h20.34.327,Main,2022.1.1,60.01035778781126,
neutral,negative,1,k,k,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,74.63032939999994,None,prac,2,2,1,negative,neutral,k,k,1,1.331551700000091,76.68936039999971,77.69668490000004,77.67549500000041,None,76.68936039999971,None,76.68936039999971,None,76.68936039999971,None,78.98049996999998,None,78.98049996999998,None,78.98049996999998,None,,,,,,,,,,,233,28,Female,2022-06-13_18h20.34.327,Main,2022.1.1,60.01035778781126,
positive,negative,1,l,j,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,positive,j,j,1,1.1728422999995018,79.01708130000043,80.02210509999986,80.00220640000043,None,79.01708130000043,None,79.01708130000043,None,79.01708130000043,None,81.15470236999954,None,81.15470236999954,None,81.15470236999954,None,,,,,,,,,,,233,28,Female,2022-06-13_18h20.34.327,Main,2022.1.1,60.01035778781126,
neutral,negative,2,k,k,,,,,0,2,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,neutral,k,k,1,0.9966023999995741,81.20057309999993,82.2036251999998,82.18332519999967,None,81.20057309999993,None,81.20057309999993,None,81.20057309999993,None,83.1547523700001,None,83.1547523700001,None,83.1547523700001,None,,,,,,,,,,,233,28,Female,2022-06-13_18h20.34.327,Main,2022.1.1,60.01035778781126,
neutral,positive,2,k,k,,,,,0,3,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,positive,neutral,k,k,1,0.768696899999668,83.19857010000032,84.20669069999985,84.16823680000016,None,83.19857010000032,None,83.19857010000032,None,83.19857010000032,None,84.92851956999948,None,84.92851956999948,None,84.92851956999948,None,,,,,,,,,,,233,28,Female,2022-06-13_18h20.34.327,Main,2022.1.1,60.01035778781126,
neutral,positive,1,k,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,neutral,k,k,1,1.0126167000007626,84.96178830000008,85.98449660000006,85.96269070000017,None,84.96178830000008,None,84.96178830000008,None,84.96178830000008,None,86.9376739700001,None,86.9376739700001,None,86.9376739700001,None,,,,,,,,,,,233,28,Female,2022-06-13_18h20.34.327,Main,2022.1.1,60.01035778781126,
negative,positive,1,j,l,,,,,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,negative,l,k,0,1.1115040000004228,86.96154070000011,87.98197410000012,87.93996309999966,None,86.96154070000011,None,86.96154070000011,None,86.96154070000011,None,89.07103449999977,None,89.07103449999977,None,89.07103449999977,None,,,,,,,,,,,233,28,Female,2022-06-13_18h20.34.327,Main,2022.1.1,60.01035778781126,
positive,neutral,1,l,j,,,,,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,neutral,positive,j,j,1,0.8844567000005554,90.11252799999966,91.12830440000016,91.08825770000021,None,90.11252799999966,None,90.11252799999966,None,90.11252799999966,None,91.95377296999959,None,91.95377296999959,None,91.95377296999959,None,,,,,,,,,,,233,28,Female,2022-06-13_18h20.34.327,Main,2022.1.1,60.01035778781126,
positive,positive,2,l,j,,,,,0,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,positive,j,j,1,1.476538499999151,91.99377339999955,93.01540329999989,92.9738895999999,None,91.99377339999955,None,91.99377339999955,None,91.99377339999955,None,94.4328853699999,None,94.4328853699999,None,94.4328853699999,None,,,,,,,,,,,233,28,Female,2022-06-13_18h20.34.327,Main,2022.1.1,60.01035778781126,
neutral,neutral,1,k,k,,,,,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,neutral,k,k,1,0.8639196999993146,94.46527950000018,95.47325439999986,95.45177260000037,None,94.46527950000018,None,94.46527950000018,None,94.46527950000018,None,96.29975557000034,None,96.29975557000034,None,96.29975557000034,None,,,,,,,,,,,233,28,Female,2022-06-13_18h20.34.327,Main,2022.1.1,60.01035778781126,
