target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,0.26759258,-0.39814815,0,0,0,1.0231856002355926,None,26.182828549994156,None,77.88609669997822,None,77.88609669997822,None,-0.062962964,-0.08425926,0,0,0,0.013423550000879914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,24,Female,2022-05-02_15h30.31.159,Boat,2022.1.1,59.832266229277344,
neutral,positive,2,k,k,,,,,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,83.16903689998435,None,prac,2,2,2,positive,neutral,k,k,1,1.3257436999701895,85.19377129996428,86.20806759997504,86.15646470000502,None,85.19377129996428,None,85.19377129996428,None,85.19377129996428,None,87.49280424998142,None,87.49280424998142,None,87.49280424998142,None,,,,,,,,,,,109,24,Female,2022-05-02_15h30.31.159,Boat,2022.1.1,59.832266229277344,
positive,neutral,2,l,j,,,,,0,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,neutral,positive,j,j,1,1.464782800001558,87.51130289997673,88.52032030001283,88.50063460000092,None,87.51130289997673,None,87.51130289997673,None,87.51130289997673,None,89.96252624999033,None,89.96252624999033,None,89.96252624999033,None,,,,,,,,,,,109,24,Female,2022-05-02_15h30.31.159,Boat,2022.1.1,59.832266229277344,
neutral,neutral,1,k,k,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,1.1088392999954522,89.97829239995917,90.99686139996629,90.97196459997213,None,89.97829239995917,None,89.97829239995917,None,89.97829239995917,None,92.07284974999493,None,92.07284974999493,None,92.07284974999493,None,,,,,,,,,,,109,24,Female,2022-05-02_15h30.31.159,Boat,2022.1.1,59.832266229277344,
positive,positive,1,l,j,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,positive,positive,j,j,1,1.3944762000464834,92.08847079996485,93.10343069996452,93.08349809999345,None,92.08847079996485,None,92.08847079996485,None,92.08847079996485,None,94.4691238499945,None,94.4691238499945,None,94.4691238499945,None,,,,,,,,,,,109,24,Female,2022-05-02_15h30.31.159,Boat,2022.1.1,59.832266229277344,
positive,neutral,1,l,j,,,,,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,neutral,positive,j,j,1,1.604777800035663,94.48638069996377,95.5029693999677,95.48353119997773,None,94.48638069996377,None,94.48638069996377,None,94.48638069996377,None,97.10468109999783,None,97.10468109999783,None,97.10468109999783,None,,,,,,,,,,,109,24,Female,2022-05-02_15h30.31.159,Boat,2022.1.1,59.832266229277344,
negative,positive,2,j,l,,,,,0,5,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,negative,l,l,1,1.059081099985633,98.12500170001294,99.14708879997488,99.11959249997744,None,98.12500170001294,None,98.12500170001294,None,98.12500170001294,None,100.17046474997187,None,100.17046474997187,None,100.17046474997187,None,,,,,,,,,,,109,24,Female,2022-05-02_15h30.31.159,Boat,2022.1.1,59.832266229277344,
positive,negative,1,l,j,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,positive,j,j,1,0.9324585000285879,100.1883652000106,101.20679219998419,101.17039879999356,None,100.1883652000106,None,100.1883652000106,None,100.1883652000106,None,102.1054806499742,None,102.1054806499742,None,102.1054806499742,None,,,,,,,,,,,109,24,Female,2022-05-02_15h30.31.159,Boat,2022.1.1,59.832266229277344,
negative,negative,2,j,l,,,,,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,negative,l,l,1,0.9511179000255652,102.12334170000395,103.13984139997046,103.10330539999995,None,102.12334170000395,None,102.12334170000395,None,102.12334170000395,None,104.05927194998367,None,104.05927194998367,None,104.05927194998367,None,,,,,,,,,,,109,24,Female,2022-05-02_15h30.31.159,Boat,2022.1.1,59.832266229277344,
positive,positive,2,l,j,,,,,0,8,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,positive,j,j,1,0.9162602999713272,104.07522609998705,105.08867929998087,105.05054169998039,None,104.07522609998705,None,104.07522609998705,None,104.07522609998705,None,105.97741225000937,None,105.97741225000937,None,105.97741225000937,None,,,,,,,,,,,109,24,Female,2022-05-02_15h30.31.159,Boat,2022.1.1,59.832266229277344,
