target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,0.11574074,-0.4,0,0,0,1.014280280098319,None,21.526954429997204,None,71.75616639999862,None,71.75616639999862,None,-0.06759259,-0.060185187,0,0,0,0.012373530000331812,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,28,Female,2022-05-10_18h27.34.789,Main,2022.1.1,59.96152868256364,
positive,neutral,1,l,j,,,,,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,75.53678939999736,None,prac,2,2,1,neutral,positive,l,l,1,1.6568961000011768,77.57433189999938,78.58628879999742,78.56678259999899,None,77.57433189999938,None,77.57433189999938,None,77.57433189999938,None,80.23301579999679,None,80.23301579999679,None,80.23301579999679,None,,,,,,,,,,,214,28,Female,2022-05-10_18h27.34.789,Main,2022.1.1,59.96152868256364,
neutral,neutral,1,k,k,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.8698762000021816,81.24983729999803,82.25533899999937,82.23369339999772,None,81.24983729999803,None,81.24983729999803,None,81.24983729999803,None,83.09749152999757,None,83.09749152999757,None,83.09749152999757,None,,,,,,,,,,,214,28,Female,2022-05-10_18h27.34.789,Main,2022.1.1,59.96152868256364,
negative,neutral,1,j,l,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,negative,j,j,1,0.68281769999885,83.12613719999717,84.13188329999684,84.1122301999967,None,83.12613719999717,None,83.12613719999717,None,83.12613719999717,None,84.78503642999749,None,84.78503642999749,None,84.78503642999749,None,,,,,,,,,,,214,28,Female,2022-05-10_18h27.34.789,Main,2022.1.1,59.96152868256364,
positive,positive,1,l,j,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,positive,positive,l,l,1,0.6620618000015384,84.81208549999792,85.81573479999861,85.81573479999861,None,84.81208549999792,None,84.81208549999792,None,84.81208549999792,None,86.44908402999681,None,86.44908402999681,None,86.44908402999681,None,,,,,,,,,,,214,28,Female,2022-05-10_18h27.34.789,Main,2022.1.1,59.96152868256364,
positive,negative,2,l,j,,,,,0,4,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,positive,l,l,1,0.6946836999995867,86.47641719999956,87.49387879999995,87.4553081999984,None,86.47641719999956,None,86.47641719999956,None,86.47641719999956,None,88.14364682999985,None,88.14364682999985,None,88.14364682999985,None,,,,,,,,,,,214,28,Female,2022-05-10_18h27.34.789,Main,2022.1.1,59.96152868256364,
neutral,negative,2,k,k,,,,,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,negative,neutral,k,k,1,0.7166234999967855,88.1674303999971,89.17723969999861,89.15831629999957,None,88.1674303999971,None,88.1674303999971,None,88.1674303999971,None,89.86512872999992,None,89.86512872999992,None,89.86512872999992,None,,,,,,,,,,,214,28,Female,2022-05-10_18h27.34.789,Main,2022.1.1,59.96152868256364,
negative,negative,2,j,l,,,,,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,negative,j,j,1,0.6084010000013222,89.88508809999985,90.88931069999671,90.87030009999944,None,89.88508809999985,None,89.88508809999985,None,89.88508809999985,None,91.47353512999871,None,91.47353512999871,None,91.47353512999871,None,,,,,,,,,,,214,28,Female,2022-05-10_18h27.34.789,Main,2022.1.1,59.96152868256364,
neutral,negative,1,k,k,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,k,1,0.7649788000016997,91.50182869999844,92.51226189999943,92.49280089999957,None,91.50182869999844,None,91.50182869999844,None,91.50182869999844,None,93.2410784299991,None,93.2410784299991,None,93.2410784299991,None,,,,,,,,,,,214,28,Female,2022-05-10_18h27.34.789,Main,2022.1.1,59.96152868256364,
negative,positive,1,j,l,,,,,0,8,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,negative,j,j,1,0.6875354000003426,93.26841299999796,94.27893619999668,94.25972629999887,None,93.26841299999796,None,93.26841299999796,None,93.26841299999796,None,94.93243452999923,None,94.93243452999923,None,94.93243452999923,None,,,,,,,,,,,214,28,Female,2022-05-10_18h27.34.789,Main,2022.1.1,59.96152868256364,
