target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,0.3175926,-0.32222223,0,0,0,1.001379350006573,None,21.27477423000032,None,71.27093229999991,None,71.27093229999991,None,-0.098148145,-0.035185184,0,0,0,0.012568130000090605,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,22,Female,2022-06-03_17h44.07.929,Main,2022.1.1,59.97893539781601,
neutral,positive,1,k,k,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,74.51784560000033,None,prac,2,2,1,positive,neutral,k,k,1,1.3099453999998332,76.57561699999997,77.57973540000012,77.56092330000001,None,76.57561699999997,None,76.57561699999997,None,76.57561699999997,None,78.84646973000012,None,78.84646973000012,None,78.84646973000012,None,,,,,,,,,,,231,22,Female,2022-06-03_17h44.07.929,Main,2022.1.1,59.97893539781601,
negative,negative,1,j,l,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,negative,negative,l,l,1,1.3937246999998933,78.88622459999988,79.89536750000025,79.85785669999996,None,78.88622459999988,None,78.88622459999988,None,78.88622459999988,None,81.24233523000025,None,81.24233523000025,None,81.24233523000025,None,,,,,,,,,,,231,22,Female,2022-06-03_17h44.07.929,Main,2022.1.1,59.97893539781601,
negative,positive,2,j,l,,,,,0,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,negative,l,l,1,0.7963118000002396,81.2801442,82.28993889999992,82.27093100000002,None,81.2801442,None,81.2801442,None,81.2801442,None,83.04164992999999,None,83.04164992999999,None,83.04164992999999,None,,,,,,,,,,,231,22,Female,2022-06-03_17h44.07.929,Main,2022.1.1,59.97893539781601,
neutral,positive,2,k,k,,,,,0,3,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.7950538000000051,83.0723167000001,84.08954459999995,84.07066420000001,None,83.0723167000001,None,83.0723167000001,None,83.0723167000001,None,84.83879603000018,None,84.83879603000018,None,84.83879603000018,None,,,,,,,,,,,231,22,Female,2022-06-03_17h44.07.929,Main,2022.1.1,59.97893539781601,
positive,positive,2,l,j,,,,,0,4,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,positive,j,j,1,0.7664730999999847,84.85959730000013,85.87997180000002,85.84066960000018,None,84.85959730000013,None,84.85959730000013,None,84.85959730000013,None,86.60708183000001,None,86.60708183000001,None,86.60708183000001,None,,,,,,,,,,,231,22,Female,2022-06-03_17h44.07.929,Main,2022.1.1,59.97893539781601,
positive,negative,2,l,j,,,,,0,5,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,negative,positive,j,j,1,0.7755287999998473,86.6510588000001,87.66828209999994,87.6298568000002,None,86.6510588000001,None,86.6510588000001,None,86.6510588000001,None,88.38786823000014,None,88.38786823000014,None,88.38786823000014,None,,,,,,,,,,,231,22,Female,2022-06-03_17h44.07.929,Main,2022.1.1,59.97893539781601,
negative,negative,2,j,l,,,,,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,negative,negative,l,l,1,0.7670423999998093,88.40852640000003,89.41363790000014,89.39472060000026,None,88.40852640000003,None,88.40852640000003,None,88.40852640000003,None,90.15664883000004,None,90.15664883000004,None,90.15664883000004,None,,,,,,,,,,,231,22,Female,2022-06-03_17h44.07.929,Main,2022.1.1,59.97893539781601,
neutral,negative,1,k,k,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,k,1,0.5547495999999228,90.19473430000016,91.19591089999994,91.17718400000012,None,90.19473430000016,None,90.19473430000016,None,90.19473430000016,None,91.71493003000027,None,91.71493003000027,None,91.71493003000027,None,,,,,,,,,,,231,22,Female,2022-06-03_17h44.07.929,Main,2022.1.1,59.97893539781601,
negative,positive,1,j,l,,,,,0,8,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,positive,negative,l,l,1,0.6261844999999084,91.7522813999999,92.7633063000003,92.72557610000013,None,91.7522813999999,None,91.7522813999999,None,91.7522813999999,None,93.34112153000028,None,93.34112153000028,None,93.34112153000028,None,,,,,,,,,,,231,22,Female,2022-06-03_17h44.07.929,Main,2022.1.1,59.97893539781601,
positive,neutral,1,l,j,,,,,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,positive,j,j,1,0.731276699999853,93.375227,94.38014569999996,94.3615979000001,None,93.375227,None,93.375227,None,93.375227,None,95.07527742999996,None,95.07527742999996,None,95.07527742999996,None,,,,,,,,,,,231,22,Female,2022-06-03_17h44.07.929,Main,2022.1.1,59.97893539781601,
neutral,neutral,2,k,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,0.8023121999999603,95.11036349999995,96.11552410000013,96.0961500000003,None,95.11036349999995,None,95.11036349999995,None,95.11036349999995,None,96.8815260300003,None,96.8815260300003,None,96.8815260300003,None,,,,,,,,,,,231,22,Female,2022-06-03_17h44.07.929,Main,2022.1.1,59.97893539781601,
