target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,-0.2787037,-0.40462962,0,0,0,1.0298496576142497,None,27.969512959977145,None,83.2393321999698,None,83.2393321999698,None,-0.15,-0.09351852,0,0,0,0.01303246000315994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
positive,neutral,1,l,j,,,,,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,86.68856789998244,None,prac,2,2,1,neutral,positive,l,l,1,1.2228390999953263,88.72770079999464,89.74494449998019,89.72619349998422,None,88.72770079999464,None,88.72770079999464,None,88.72770079999464,None,90.92154955995503,None,90.92154955995503,None,90.92154955995503,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
negative,negative,1,j,l,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,negative,j,j,1,1.2818134999834,90.95199400000274,91.9541885999497,91.9541885999497,None,90.95199400000274,None,90.95199400000274,None,90.95199400000274,None,93.20806205997943,None,93.20806205997943,None,93.20806205997943,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
negative,neutral,1,j,l,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,negative,j,j,1,0.8525223999749869,93.22655779996421,94.22760599997127,94.20962749997852,None,93.22655779996421,None,93.22655779996421,None,93.22655779996421,None,95.06279725998175,None,95.06279725998175,None,95.06279725998175,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
neutral,neutral,1,k,k,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.8717749000061303,95.08906129997922,96.10997170000337,96.09192529995926,None,95.08906129997922,None,95.08906129997922,None,95.08906129997922,None,96.93621275996557,None,96.93621275996557,None,96.93621275996557,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
neutral,negative,1,k,k,,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,negative,neutral,k,k,1,0.7034663000376895,96.96507759997621,97.97139869997045,97.95145539997611,None,96.96507759997621,None,96.96507759997621,None,96.96507759997621,None,98.64176105996594,None,98.64176105996594,None,98.64176105996594,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
positive,negative,1,l,j,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,negative,positive,l,l,1,0.709355200000573,98.67328509996878,99.68132340000011,99.66312469996046,None,98.67328509996878,None,98.67328509996878,None,98.67328509996878,None,100.35616995997262,None,100.35616995997262,None,100.35616995997262,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
neutral,negative,2,k,k,,,,,0,6,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,negative,neutral,k,k,1,0.8233235999941826,100.3823768000002,101.39401809999254,101.37648639996769,None,100.3823768000002,None,100.3823768000002,None,100.3823768000002,None,102.18042765997816,None,102.18042765997816,None,102.18042765997816,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
neutral,neutral,2,k,k,,,,,0,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,0.652805800025817,102.20875869999873,103.22637899999972,103.18850389996078,None,102.20875869999873,None,102.20875869999873,None,102.20875869999873,None,103.83675195996184,None,103.83675195996184,None,103.83675195996184,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
neutral,positive,1,k,k,,,,,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,neutral,k,,0,1.116081000014674,103.86317509994842,104.87839949998306,104.85993079998298,None,103.86317509994842,None,103.86317509994842,None,103.86317509994842,None,105.97776129998965,None,105.97776129998965,None,105.97776129998965,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
positive,negative,2,l,j,,,,,0,9,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,positive,l,l,1,0.7670600999845192,107.00779020000482,108.00988579995465,107.99318239995046,None,107.00779020000482,None,107.00779020000482,None,107.00779020000482,None,108.74665695996956,None,108.74665695996956,None,108.74665695996956,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
neutral,positive,2,k,k,,,,,0,10,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.8911081000114791,108.77487099997234,109.77960989996791,109.76057279994711,None,108.77487099997234,None,108.77487099997234,None,108.77487099997234,None,110.64214055994526,None,110.64214055994526,None,110.64214055994526,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
positive,positive,2,l,j,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,positive,positive,l,l,1,0.8042905000038445,110.67301729996689,111.69208799995249,111.67168669996317,None,110.67301729996689,None,110.67301729996689,None,110.67301729996689,None,112.44982855997515,None,112.44982855997515,None,112.44982855997515,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
negative,neutral,2,j,l,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,neutral,negative,j,j,1,0.8229112999979407,112.47209679998923,113.47903950000182,113.44400449999375,None,112.47209679998923,None,112.47209679998923,None,112.47209679998923,None,114.27547395995353,None,114.27547395995353,None,114.27547395995353,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
positive,neutral,2,l,j,,,,,0,13,13,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,neutral,positive,l,l,1,0.8736432999721728,114.29390749998856,115.29534709994914,115.27662869996857,None,114.29390749998856,None,114.29390749998856,None,114.29390749998856,None,116.1530884599546,None,116.1530884599546,None,116.1530884599546,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
positive,positive,1,l,j,,,,,0,14,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,positive,positive,l,l,1,0.8240291000111029,116.17898819997208,117.19394069997361,117.16005239996593,None,116.17898819997208,None,116.17898819997208,None,116.17898819997208,None,117.97857225998305,None,117.97857225998305,None,117.97857225998305,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
negative,positive,2,j,l,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,negative,j,j,1,0.7343464000150561,117.99837449996267,119.01623219996691,118.97684299998218,None,117.99837449996267,None,117.99837449996267,None,117.99837449996267,None,119.71483785994351,None,119.71483785994351,None,119.71483785994351,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
negative,positive,1,j,l,,,,,0,16,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,positive,negative,j,j,1,0.6953365000081249,119.73863609996624,120.74865609995322,120.71029819996329,None,119.73863609996624,None,119.73863609996624,None,119.73863609996624,None,121.41249425997958,None,121.41249425997958,None,121.41249425997958,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
negative,negative,2,j,l,,,,,0,17,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,negative,j,j,1,0.7494599000201561,121.43289989995537,122.44343709998066,122.41012289997889,None,121.43289989995537,None,121.43289989995537,None,121.43289989995537,None,123.16695855997969,None,123.16695855997969,None,123.16695855997969,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
positive,neutral,1,l,j,,,,,1,0,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,positive,l,l,1,0.6994527999777347,123.1847530999803,124.20047479995992,124.16395369998645,None,123.1847530999803,None,123.1847530999803,None,123.1847530999803,None,124.86733035997023,None,124.86733035997023,None,124.86733035997023,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
negative,positive,2,j,l,,,,,1,1,19,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,positive,negative,j,j,1,0.7784561999724247,124.88951909996103,125.90582809998887,125.86661689996254,None,124.88951909996103,None,124.88951909996103,None,124.88951909996103,None,126.64783985997784,None,126.64783985997784,None,126.64783985997784,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
negative,neutral,2,j,l,,,,,1,2,20,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,neutral,negative,j,j,1,1.259379800001625,126.66699349996634,127.68195389996981,127.64441319997422,None,126.66699349996634,None,126.66699349996634,None,126.66699349996634,None,128.91033295999515,None,128.91033295999515,None,128.91033295999515,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
positive,negative,2,l,j,,,,,1,3,21,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,negative,positive,l,l,1,0.7644521999754943,128.93028479994973,129.93200559995603,129.91297949996078,None,128.93028479994973,None,128.93028479994973,None,128.93028479994973,None,130.67781535999384,None,130.67781535999384,None,130.67781535999384,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
neutral,negative,2,k,k,,,,,1,4,22,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,neutral,k,k,1,0.6581637000199407,130.6991853999789,131.713197199977,131.6769392999704,None,130.6991853999789,None,130.6991853999789,None,130.6991853999789,None,132.33951685994398,None,132.33951685994398,None,132.33951685994398,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
positive,negative,1,l,j,,,,,1,5,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,positive,l,l,1,0.6960749999852851,132.35935779998545,133.36038519995054,133.3431222999934,None,132.35935779998545,None,132.35935779998545,None,132.35935779998545,None,134.03823745999253,None,134.03823745999253,None,134.03823745999253,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
neutral,negative,1,k,k,,,,,1,6,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,k,1,0.6855420999927446,134.05602829996496,135.07246349996421,135.0329210999771,None,134.05602829996496,None,134.05602829996496,None,134.05602829996496,None,135.72573175994913,None,135.72573175994913,None,135.72573175994913,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
neutral,neutral,1,k,k,,,,,1,7,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,neutral,k,k,1,0.5879050000221469,135.74488569999812,136.76112399995327,136.72210199997062,None,135.74488569999812,None,135.74488569999812,None,135.74488569999812,None,137.31743335995125,None,137.31743335995125,None,137.31743335995125,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
neutral,positive,2,k,k,,,,,1,8,26,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.5770645000156946,137.33866329997545,138.34652209997876,138.31052249995992,None,137.33866329997545,None,137.33866329997545,None,137.33866329997545,None,138.8951476599672,None,138.8951476599672,None,138.8951476599672,None,,,,,,,,,,,118,24,Female,2022-05-06_12h42.01.761,Boat,2022.1.1,60.008161116167564,
