target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,0.083333336,-0.40925926,0,0,0,1.0065101499058073,None,22.313796530001856,None,40.279486900006304,None,40.279486900006304,None,-0.12314815,-0.06759259,0,0,0,0.012509429987403564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,25,Male,2022-05-26_11h01.39.787,Main,2022.1.1,60.01619236798179,
neutral,positive,1,k,k,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,43.344573199996375,None,prac,2,2,1,positive,neutral,k,k,1,1.3052104999951553,45.40158820000943,46.40893620000861,46.38861629999883,None,45.40158820000943,None,45.40158820000943,None,45.40158820000943,None,47.66664733000361,None,47.66664733000361,None,47.66664733000361,None,,,,,,,,,,,226,25,Male,2022-05-26_11h01.39.787,Main,2022.1.1,60.01619236798179,
negative,positive,1,j,l,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,negative,j,j,1,1.3039238000055775,47.70133209999767,48.70366759999888,48.68374120000226,None,47.70133209999767,None,47.70133209999767,None,47.70133209999767,None,49.97545493000216,None,49.97545493000216,None,49.97545493000216,None,,,,,,,,,,,226,25,Male,2022-05-26_11h01.39.787,Main,2022.1.1,60.01619236798179,
positive,negative,2,l,j,,,,,0,2,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,negative,positive,l,l,1,0.8478388000075938,50.01548680000997,51.03563209999993,50.993772600006196,None,50.01548680000997,None,50.01548680000997,None,50.01548680000997,None,51.82562182999827,None,51.82562182999827,None,51.82562182999827,None,,,,,,,,,,,226,25,Male,2022-05-26_11h01.39.787,Main,2022.1.1,60.01619236798179,
neutral,neutral,2,k,k,,,,,0,3,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,0.9712582000065595,51.86407370000961,52.87861549999798,52.837088200001745,None,51.86407370000961,None,51.86407370000961,None,51.86407370000961,None,53.79738253000396,None,53.79738253000396,None,53.79738253000396,None,,,,,,,,,,,226,25,Male,2022-05-26_11h01.39.787,Main,2022.1.1,60.01619236798179,
neutral,positive,2,k,k,,,,,0,4,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.7089524000039091,53.844932599997264,54.85706320000463,54.817200400008005,None,53.844932599997264,None,53.844932599997264,None,53.844932599997264,None,55.51140683000703,None,55.51140683000703,None,55.51140683000703,None,,,,,,,,,,,226,25,Male,2022-05-26_11h01.39.787,Main,2022.1.1,60.01619236798179,
neutral,neutral,1,k,k,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.9465744000044651,55.5480011000036,56.567510300010326,56.52586770000926,None,55.5480011000036,None,55.5480011000036,None,55.5480011000036,None,57.45986053000233,None,57.45986053000233,None,57.45986053000233,None,,,,,,,,,,,226,25,Male,2022-05-26_11h01.39.787,Main,2022.1.1,60.01619236798179,
positive,negative,1,l,j,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,negative,positive,l,l,1,0.9985396999982186,57.508520700008376,58.52681910000683,58.48615540000901,None,57.508520700008376,None,57.508520700008376,None,57.508520700008376,None,59.46235663000407,None,59.46235663000407,None,59.46235663000407,None,,,,,,,,,,,226,25,Male,2022-05-26_11h01.39.787,Main,2022.1.1,60.01619236798179,
negative,negative,1,j,l,,,,,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,negative,negative,j,j,1,0.9496782999922289,59.4943828000105,60.512535200003185,60.491947000002256,None,59.4943828000105,None,59.4943828000105,None,59.4943828000105,None,61.41515382999641,None,61.41515382999641,None,61.41515382999641,None,,,,,,,,,,,226,25,Male,2022-05-26_11h01.39.787,Main,2022.1.1,60.01619236798179,
neutral,negative,2,k,k,,,,,0,8,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,neutral,k,k,1,0.7961405999958515,61.45588540000608,62.47654909999983,62.435959399997955,None,61.45588540000608,None,61.45588540000608,None,61.45588540000608,None,63.21427822999685,None,63.21427822999685,None,63.21427822999685,None,,,,,,,,,,,226,25,Male,2022-05-26_11h01.39.787,Main,2022.1.1,60.01619236798179,
negative,negative,2,j,l,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,negative,j,j,1,0.784272199991392,63.23477520000597,64.2515715000045,64.21243549999781,None,63.23477520000597,None,63.23477520000597,None,63.23477520000597,None,65.00064103000186,None,65.00064103000186,None,65.00064103000186,None,,,,,,,,,,,226,25,Male,2022-05-26_11h01.39.787,Main,2022.1.1,60.01619236798179,
negative,neutral,2,j,l,,,,,0,10,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,neutral,negative,j,j,1,0.7044376999983797,65.03574320000189,66.05882250001014,66.03744390000065,None,65.03574320000189,None,65.03574320000189,None,65.03574320000189,None,66.7098659299998,None,66.7098659299998,None,66.7098659299998,None,,,,,,,,,,,226,25,Male,2022-05-26_11h01.39.787,Main,2022.1.1,60.01619236798179,
negative,neutral,1,j,l,,,,,0,11,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,negative,j,j,1,0.7842469000024721,66.74637600001006,67.75807000001078,67.71708280000894,None,66.74637600001006,None,66.74637600001006,None,66.74637600001006,None,68.49615633000649,None,68.49615633000649,None,68.49615633000649,None,,,,,,,,,,,226,25,Male,2022-05-26_11h01.39.787,Main,2022.1.1,60.01619236798179,
negative,positive,2,j,l,,,,,0,12,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,negative,j,j,1,0.8256430999899749,68.51976450000075,69.52572210000653,69.50413169999956,None,68.51976450000075,None,68.51976450000075,None,68.51976450000075,None,70.32696173000004,None,70.32696173000004,None,70.32696173000004,None,,,,,,,,,,,226,25,Male,2022-05-26_11h01.39.787,Main,2022.1.1,60.01619236798179,
