target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,None,0.17037037,-0.40925926,0,0,0,1.0036083400132156,None,22.773292059999996,None,73.28594159999966,None,73.28594159999966,None,-0.096296296,-0.062037036,0,0,0,0.012580060000345838,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,24,Female,2022-04-26_13h52.41.118,Main,2022.1.1,60.00088801313762,
negative,neutral,1,j,l,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,76.5496962999996,None,prac,1,1,1,neutral,negative,l,l,1,2.0103157000003193,78.60653079999975,79.60919389999981,79.58957369999962,None,78.60653079999975,None,78.60653079999975,None,78.60653079999975,None,81.60699699999986,None,81.60699699999986,None,81.60699699999986,None,,,,,,,,,,,201,24,Female,2022-04-26_13h52.41.118,Main,2022.1.1,60.00088801313762,
neutral,positive,2,k,k,,,,,0,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,1.0803603999997904,82.64934669999957,83.66508849999991,83.62578969999959,None,82.64934669999957,None,82.64934669999957,None,82.64934669999957,None,84.68731655999986,None,84.68731655999986,None,84.68731655999986,None,,,,,,,,,,,201,24,Female,2022-04-26_13h52.41.118,Main,2022.1.1,60.00088801313762,
negative,positive,1,j,l,,,,,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,positive,negative,l,l,1,0.9179907000002459,84.73348679999981,85.7402431999999,85.70235749999983,None,84.73348679999981,None,84.73348679999981,None,84.73348679999981,None,86.60800835999984,None,86.60800835999984,None,86.60800835999984,None,,,,,,,,,,,201,24,Female,2022-04-26_13h52.41.118,Main,2022.1.1,60.00088801313762,
neutral,positive,1,k,k,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,0.9344374999996035,86.64794159999974,87.6612484999996,87.64208759999974,None,86.64794159999974,None,86.64794159999974,None,86.64794159999974,None,88.54709025999986,None,88.54709025999986,None,88.54709025999986,None,,,,,,,,,,,201,24,Female,2022-04-26_13h52.41.118,Main,2022.1.1,60.00088801313762,
positive,negative,2,l,j,,,,,0,4,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,2,negative,positive,j,j,1,0.8385783000003357,88.5819150999996,89.58749009999974,89.56710729999986,None,88.5819150999996,None,88.5819150999996,None,88.5819150999996,None,90.38677335999986,None,90.38677335999986,None,90.38677335999986,None,,,,,,,,,,,201,24,Female,2022-04-26_13h52.41.118,Main,2022.1.1,60.00088801313762,
neutral,negative,1,k,k,,,,,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,negative,neutral,k,k,1,0.9279102000000421,90.42022109999971,91.4262733999999,91.40421109999988,None,90.42022109999971,None,90.42022109999971,None,90.42022109999971,None,92.31565506000001,None,92.31565506000001,None,92.31565506000001,None,,,,,,,,,,,201,24,Female,2022-04-26_13h52.41.118,Main,2022.1.1,60.00088801313762,
positive,neutral,1,l,j,,,,,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,2,2,1,neutral,positive,j,j,1,0.9225861999998415,92.35118669999974,93.3643775999999,93.34254859999965,None,92.35118669999974,None,92.35118669999974,None,92.35118669999974,None,94.2413668599996,None,94.2413668599996,None,94.2413668599996,None,,,,,,,,,,,201,24,Female,2022-04-26_13h52.41.118,Main,2022.1.1,60.00088801313762,
positive,negative,1,l,j,,,,,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,negative,positive,j,j,1,0.7384074999999939,94.26805389999981,95.27488210000001,95.25403639999968,None,94.26805389999981,None,94.26805389999981,None,94.26805389999981,None,95.98481615999967,None,95.98481615999967,None,95.98481615999967,None,,,,,,,,,,,201,24,Female,2022-04-26_13h52.41.118,Main,2022.1.1,60.00088801313762,
neutral,neutral,1,k,k,,,,,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.8095682999996825,96.00638709999976,97.02527239999972,96.9843093999998,None,96.00638709999976,None,96.00638709999976,None,96.00638709999976,None,97.79603605999986,None,97.79603605999986,None,97.79603605999986,None,,,,,,,,,,,201,24,Female,2022-04-26_13h52.41.118,Main,2022.1.1,60.00088801313762,
